ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8024,2020-12-03 18:37:51:467
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8024,2020-12-03 18:37:51:467
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8024,2020-12-03 18:37:51:467
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8025,2020-12-03 18:37:51:468
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8026,2020-12-03 18:37:51:469
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8027,2020-12-03 18:37:51:470
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8028,2020-12-03 18:37:51:471
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8029,2020-12-03 18:37:51:472
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8030,2020-12-03 18:37:51:473
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8031,2020-12-03 18:37:51:474
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8032,2020-12-03 18:37:51:475
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8033,2020-12-03 18:37:51:476
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8033,2020-12-03 18:37:51:476
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8033,2020-12-03 18:37:51:476
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8033,2020-12-03 18:37:51:476
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8033,2020-12-03 18:37:51:476
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8035,2020-12-03 18:37:51:478
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8036,2020-12-03 18:37:51:479
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8036,2020-12-03 18:37:51:479
-1.7471,-10.3609,0.5071,-0.6014,-9.6714,1.5073,-1.2911,-1.3904,-0.203,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8036,2020-12-03 18:37:51:479
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8036,2020-12-03 18:37:51:479
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8037,2020-12-03 18:37:51:480
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8038,2020-12-03 18:37:51:481
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8038,2020-12-03 18:37:51:481
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8038,2020-12-03 18:37:51:481
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8038,2020-12-03 18:37:51:481
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8038,2020-12-03 18:37:51:481
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8040,2020-12-03 18:37:51:483
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8040,2020-12-03 18:37:51:483
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8040,2020-12-03 18:37:51:483
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8040,2020-12-03 18:37:51:483
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8040,2020-12-03 18:37:51:483
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
-1.7471,-10.3609,0.5071,-2.0213,-9.5566,0.8688,-0.3714,-1.77,-1.212,-0.3597,0.0896,0.0443,0.0,-12.44,46.56,-2.94,52.47,80.47,21.75,0.0,,,,NaN,,,,0 / 0,8041,2020-12-03 18:37:51:484
