ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6492,2020-12-03 18:33:42:896
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6492,2020-12-03 18:33:42:896
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6492,2020-12-03 18:33:42:896
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6493,2020-12-03 18:33:42:897
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6494,2020-12-03 18:33:42:898
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6495,2020-12-03 18:33:42:899
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6496,2020-12-03 18:33:42:900
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6497,2020-12-03 18:33:42:901
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6498,2020-12-03 18:33:42:902
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6499,2020-12-03 18:33:42:903
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6500,2020-12-03 18:33:42:904
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6501,2020-12-03 18:33:42:905
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6502,2020-12-03 18:33:42:906
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6502,2020-12-03 18:33:42:906
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6502,2020-12-03 18:33:42:906
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6504,2020-12-03 18:33:42:908
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6504,2020-12-03 18:33:42:908
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6504,2020-12-03 18:33:42:908
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6504,2020-12-03 18:33:42:908
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6504,2020-12-03 18:33:42:908
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6505,2020-12-03 18:33:42:909
-6.1172,-11.1211,2.3846,-2.0433,-9.5908,-0.1009,-0.271,0.9806,-0.7816,-0.1654,-1.0825,-0.5373,0.0,6.88,43.63,-18.81,80.43,77.96,92.83,0.0,,,,NaN,,,,0 / 0,6506,2020-12-03 18:33:42:910
