sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.8739;9.4718;0.7805;-0.3744;9.7943;0.3176;-0.9544;-0.6889;0.5012;0.3976;0.4564;0.3143;0.0;-11.76;-42.12;-3.12;132.79;-87.13;49.69;0.0;997.02;56.092;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;77548;2020-12-03 17:24:21:331
0.0431;9.5172;-0.4908;0.2951;9.7214;-1.2556;-0.252;-0.2042;0.7648;0.7874;-0.3511;0.1634;0.0;-9.54;-42.18;2.94;273.33;-84.76;-171.74;0.0;997.02;62.361;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;78048;2020-12-03 17:24:21:831
0.0718;7.8365;-0.0623;-0.4217;9.7959;-0.1822;0.4935;-1.9594;0.1199;-0.482;0.4192;-0.4908;0.0;-5.34;-42.84;3.36;221.2;-87.32;113.37;0.0;997.06;58.041;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;78548;2020-12-03 17:24:22:331
-0.2442;8.277;0.0215;-0.576;9.7868;-0.238;2.0198;0.3075;0.5014;0.6664;0.3049;0.2697;0.0;-3.9;-47.94;-0.18;192.77;-86.36;112.45;0.0;997.0;58.535;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;79049;2020-12-03 17:24:22:832
-0.0215;10.1541;-1.6185;-0.0567;9.7618;-0.935;2.4246;-1.3531;-2.3188;-0.9383;-0.4415;-0.0119;0.0;4.92;-45.24;12.12;28.28;-84.52;176.53;0.0;997.05;54.484;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;79548;2020-12-03 17:24:23:331
-1.4318;8.2148;-0.6608;-0.4979;9.7898;0.2855;0.4165;-1.666;-0.2161;0.5955;0.0624;-0.0913;0.0;-7.5;-46.26;16.38;211.91;-86.64;60.17;0.0;997.02;58.472;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;80048;2020-12-03 17:24:23:831
-1.5228;10.4821;-1.1564;0.1141;9.622;-1.8905;-1.1699;0.2017;1.3302;0.1264;-0.4043;0.0413;0.0;-5.82;-43.2;26.58;346.73;-78.86;-176.55;0.0;997.04;53.292;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;80548;2020-12-03 17:24:24:331
-0.6512;9.9434;1.0415;-0.3243;9.8008;0.0948;-0.6167;0.382;1.3322;-0.1644;0.2781;0.1885;0.0;-8.28;-50.52;15.3;222.43;-87.59;75.37;0.0;997.01;57.086;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;81048;2020-12-03 17:24:24:831
-0.0359;9.8213;-0.3879;0.3327;9.6975;-1.4202;-0.541;0.0711;1.0275;0.6524;-0.5943;0.2325;0.0;-9.0;-47.04;21.18;345.41;-81.45;-166.82;0.0;997.03;62.326;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;81549;2020-12-03 17:24:25:332
-1.8077;9.8165;0.9146;-0.497;9.7939;0.0441;0.0899;-0.7891;0.3223;-0.5199;0.253;-0.1957;0.0;-6.78;-48.78;14.1;231.26;-87.08;84.93;0.0;997.05;59.709;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;82048;2020-12-03 17:24:25:831
0.4453;8.787;-0.5267;-0.312;9.7845;-0.5804;1.5594;-0.8395;0.6378;0.5583;-0.1447;0.1854;0.0;-8.22;-45.66;16.08;296.19;-86.15;151.74;0.0;997.04;62.638;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;82549;2020-12-03 17:24:26:332
-0.9266;8.8947;-1.1708;0.0921;9.8037;-0.2204;-1.9477;0.3217;-0.3303;-0.3873;-0.4183;-0.1933;0.0;-1.44;-46.56;14.34;20.22;-88.6;-157.31;0.0;997.06;53.393;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;83048;2020-12-03 17:24:26:831
-0.079;8.3393;-0.9314;-0.3739;9.7993;0.0659;-0.2414;-1.6204;0.3555;0.3927;-0.2119;0.1696;0.0;-0.9;-46.86;15.78;250.3;-87.78;80.0;0.0;997.03;53.939;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;83550;2020-12-03 17:24:27:333
-1.0463;9.1078;-0.9026;0.2362;9.6408;-1.7804;-1.4741;-0.169;0.3989;0.3164;-0.6725;-0.0369;0.0;1.62;-40.26;25.08;17.44;-79.45;-172.44;0.0;997.03;49.383;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;84048;2020-12-03 17:24:27:831
-0.5028;9.455;1.4102;-0.9003;9.7634;0.1868;0.4334;-0.2198;1.3863;0.1288;2.1754;0.2233;0.0;-9.96;-49.2;16.02;217.8;-84.62;78.28;0.0;997.02;51.646;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;84548;2020-12-03 17:24:28:331
1.5036;9.6465;0.4884;0.116;9.7967;-0.4245;1.3708;0.0294;0.7908;0.4428;1.7551;0.2001;0.0;-57.0;-52.86;-0.9;281.93;-87.43;-164.72;0.0;997.0;60.41;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;85048;2020-12-03 17:24:28:831
-1.1014;11.9307;-0.2706;-0.3304;9.8006;0.0945;-0.1892;2.8268;-1.2294;-1.369;1.3422;-0.3472;0.0;-3.06;-50.88;-25.5;84.93;-87.99;74.03;0.0;997.05;50.397;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;85549;2020-12-03 17:24:29:332
-1.0798;8.7654;-0.929;-0.8506;9.7492;0.632;-0.2292;-0.9838;-1.561;0.5467;2.3544;0.2184;0.0;-3.66;-41.76;-18.36;80.09;-83.8;53.39;0.0;997.04;54.129;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;86047;2020-12-03 17:24:29:830
1.585;10.4893;0.3424;0.4898;9.7888;-0.332;1.0952;0.7006;0.6744;0.51;0.7362;-0.1151;0.0;-0.18;-42.48;-13.14;227.63;-86.54;-124.13;0.0;996.98;50.126;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;86548;2020-12-03 17:24:30:331
-0.486;9.1054;0.2825;-0.1324;9.8033;0.2196;-0.2986;-0.729;-0.0664;-0.0196;0.1687;0.0022;0.0;5.28;-43.08;-15.3;13.61;-88.5;31.08;0.0;997.01;54.425;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;87049;2020-12-03 17:24:30:832
0.0718;8.8612;-0.4669;0.3737;9.7495;-0.989;0.1099;-1.3049;0.5269;0.1288;-0.9657;0.1506;0.0;2.4;-46.92;-13.2;188.67;-83.81;-159.3;0.0;997.05;60.613;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;87548;2020-12-03 17:24:31:331
-0.2059;6.5771;-2.6122;0.1812;9.7137;-1.3348;-0.3871;-3.1366;-1.2774;-0.8773;-0.1465;-0.1371;0.0;-0.78;-50.46;-14.04;187.99;-82.11;-172.27;0.0;997.04;51.673;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;88049;2020-12-03 17:24:31:832
1.7718;9.1198;-2.3991;-0.1834;9.7965;0.4065;4.1507;12.7025;1.6215;-1.1277;-0.557;-0.0778;0.0;2.34;-49.08;-24.54;21.61;-87.39;24.28;0.0;997.02;53.065;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;88548;2020-12-03 17:24:32:331
-1.3456;9.5723;-0.3017;0.1501;9.6561;-1.7051;-0.7247;-0.2777;1.5997;0.1624;-0.4067;-0.1005;0.0;0.0;-53.46;-13.02;186.55;-79.92;-168.87;0.0;997.01;62.866;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;89048;2020-12-03 17:24:32:831
-0.5435;9.9602;1.0583;-0.3668;9.799;0.1215;-0.4616;-0.2363;0.6112;0.2455;0.4882;0.3137;0.0;4.02;-50.88;-25.38;66.79;-87.74;71.68;0.0;996.97;55.829;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;89548;2020-12-03 17:24:33:331
-0.1293;10.2355;-0.2753;0.1989;9.7485;-1.0475;-0.1151;0.602;0.5447;0.5815;-0.2736;0.3009;0.0;1.62;-53.28;-20.28;183.94;-83.76;-169.25;0.0;996.97;53.767;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;90049;2020-12-03 17:24:33:832
0.3687;8.9498;0.2346;-0.4748;9.7949;0.0597;0.3288;-0.0909;0.3832;-0.4319;0.129;-0.2825;0.0;-1.2;-50.04;-28.2;139.01;-88.48;135.2;0.0;997.0;54.563;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;90548;2020-12-03 17:24:34:331
0.6177;7.8915;-0.1413;-0.2405;9.7819;-0.6534;1.021;-1.5216;0.5744;0.6041;-0.2839;0.3107;0.0;-2.04;-50.28;-24.72;166.26;-85.93;159.79;0.0;997.0;62.885;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;91049;2020-12-03 17:24:34:832
-2.3344;11.3441;-1.1062;0.2693;9.7837;-0.6134;-1.3371;0.4183;-0.8352;-1.1918;-0.6303;0.0437;0.0;-10.2;-47.94;-19.86;224.43;-86.08;-156.3;0.0;997.01;50.699;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;91548;2020-12-03 17:24:35:331
-0.2275;8.605;-1.3695;-0.6096;9.7862;0.1712;0.3822;-1.1812;-1.5407;0.3836;-0.5393;0.04;0.0;-8.82;-45.96;-20.34;106.0;-86.3;74.31;0.0;996.98;58.836;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;92048;2020-12-03 17:24:35:831
-1.2091;9.7734;-0.7901;-0.1009;9.6978;-1.4537;-1.1082;0.0757;0.6636;-0.0208;-0.7073;-0.043;0.0;-13.08;-47.28;-7.02;220.19;-81.45;176.03;0.0;997.01;59.053;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;92548;2020-12-03 17:24:36:331
-1.4581;9.4478;0.8141;-0.774;9.7729;0.2468;-0.969;-0.3682;0.8761;0.3091;0.4314;0.2673;0.0;-9.3;-46.5;-14.22;116.8;-85.25;72.31;0.0;996.96;56.124;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;93049;2020-12-03 17:24:36:832
0.3424;10.0536;-0.5243;-0.162;9.7676;-0.8587;0.5044;0.2859;0.3344;0.6976;0.0899;0.1262;0.0;-10.26;-47.52;-8.88;200.29;-86.01;157.17;0.0;996.97;59.588;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;93548;2020-12-03 17:24:37:331
-2.4493;10.0871;-0.2394;-0.331;9.7983;-0.2318;-2.3793;1.8115;-0.8456;-1.0501;0.7796;0.004;0.0;-13.86;-45.96;-2.76;200.29;-87.64;125.0;0.0;997.03;51.152;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;94048;2020-12-03 17:24:37:831
1.3264;10.6904;-0.0383;-0.8946;9.7575;0.4019;0.5355;0.2554;0.4529;0.1533;1.9995;0.2245;0.0;-14.28;-49.44;-12.66;124.97;-84.26;65.81;0.0;997.01;53.369;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;94548;2020-12-03 17:24:38:331
1.7335;9.7998;1.166;0.8569;9.7672;0.1952;0.8766;0.0326;0.9708;0.3817;1.7008;-0.051;0.0;1.86;-51.54;-13.68;256.04;-84.86;-77.16;0.0;997.0;58.506;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;95048;2020-12-03 17:24:38:831
-0.3041;9.522;0.6177;-0.8537;9.7496;0.6215;0.5497;-0.2276;-0.0038;-0.4887;1.7447;-0.1334;0.0;10.86;-49.44;-10.98;13.6;-83.82;53.95;0.0;997.01;53.388;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;95549;2020-12-03 17:24:39:332
0.5028;9.6298;-1.2929;-1.0087;9.7307;0.6822;-0.3968;-0.496;-0.5169;0.3567;0.5798;0.2679;0.0;8.04;-44.88;-2.58;323.06;-82.87;55.93;0.0;997.02;51.592;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;96048;2020-12-03 17:24:39:831
0.0215;10.5468;-0.3807;0.1319;9.7085;-1.3776;-0.1103;0.8383;0.9969;0.3469;-0.0738;0.0584;0.0;3.6;-45.42;4.8;101.6;-83.06;-173.86;0.0;997.01;50.051;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 4;96548;2020-12-03 17:24:40:331
-0.917;9.1629;1.3743;-0.7501;9.7626;0.5477;-0.1071;-0.4632;0.7596;-0.1069;0.8877;0.0901;0.0;6.12;-45.18;-0.24;279.03;-84.57;53.86;0.0;996.98;52.978;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;97049;2020-12-03 17:24:40:832
0.0383;8.7918;-0.6249;-0.0557;9.7814;-0.7;0.2161;-1.4829;0.3744;0.2449;-0.3548;0.1268;0.0;-1.08;-42.9;10.32;345.22;-85.89;175.45;0.0;997.02;61.683;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;97548;2020-12-03 17:24:41:331
-1.1971;11.4494;-1.0271;0.1541;9.794;-0.4732;-1.3512;1.6554;-0.5539;-1.405;-0.1019;-0.0681;0.0;0.12;-41.64;11.52;21.85;-87.09;-161.96;0.0;997.05;54.389;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;98048;2020-12-03 17:24:41:831
-0.5531;7.87;0.0048;-0.5245;9.7779;0.537;-0.0286;-1.9079;-0.5322;0.6634;0.4564;-0.167;0.0;3.72;-46.74;8.28;232.36;-85.61;44.33;0.0;996.99;57.884;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;98549;2020-12-03 17:24:42:332
-1.3216;10.5061;-1.1852;0.3777;9.6477;-1.7176;-0.7057;0.6046;1.9475;0.2406;-0.2784;0.0523;0.0;-2.82;-40.8;27.96;8.68;-79.67;-167.6;0.0;997.0;52.434;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;99048;2020-12-03 17:24:42:831
-0.8428;10.6114;1.6497;-0.3518;9.7956;0.3028;-0.5963;0.4303;1.0739;-0.11;0.3471;0.1262;0.0;-3.24;-50.64;16.44;216.46;-86.97;52.7;0.0;996.97;57.036;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;99549;2020-12-03 17:24:43:332
0.6201;9.7016;-0.4501;0.3441;9.6962;-1.4264;-0.2172;0.5153;1.0313;0.8405;-0.2076;0.1757;0.0;-13.02;-43.32;24.78;341.8;-81.39;-166.44;0.0;996.98;60.427;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;100048;2020-12-03 17:24:43:831
-0.9888;10.1517;0.2131;-0.3053;9.8018;0.0304;-0.0898;-0.9957;0.1419;-0.4777;0.4265;-0.4205;0.0;-10.14;-48.84;15.0;227.06;-88.21;84.3;0.0;997.04;53.501;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;100548;2020-12-03 17:24:44:331
0.3639;8.969;-0.6465;-0.0998;9.7815;-0.6942;0.7894;-1.1645;0.292;0.5003;0.1589;0.1744;0.0;-13.38;-46.14;15.0;302.82;-85.9;171.82;0.0;996.99;65.401;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;101048;2020-12-03 17:24:44:831
-2.593;10.9466;-0.6584;-0.1514;9.7829;-0.6649;-0.4472;1.3864;-0.3718;-1.2364;0.6458;-0.0607;0.0;-8.46;-45.42;14.64;311.04;-86.01;167.18;0.0;997.02;53.529;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;101549;2020-12-03 17:24:45:332
-1.7933;8.5811;-1.1493;-0.5306;9.7784;0.5203;-0.1901;-0.503;-0.4867;0.4532;1.2561;0.0584;0.0;-17.28;-48.9;2.82;151.41;-85.65;45.56;0.0;997.0;55.148;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;102049;2020-12-03 17:24:45:832
-0.9194;10.3265;-2.095;0.3862;9.7124;-1.3003;-1.5761;-0.3914;-0.4715;0.0116;0.0533;-0.1658;0.0;-23.16;-45.36;8.76;294.32;-82.05;-163.46;0.0;996.98;49.595;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;102548;2020-12-03 17:24:46:331
-1.7311;9.5771;1.1014;-0.4582;9.7891;0.3654;-1.2728;-0.212;0.736;0.1319;0.4986;0.3491;0.0;-20.64;-46.14;-3.84;135.75;-86.57;51.43;0.0;997.01;56.873;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;103048;2020-12-03 17:24:46:831
0.1293;9.3927;-0.3496;0.3536;9.7551;-0.9398;-0.6122;-0.7742;0.8584;0.3781;-0.4758;0.2038;0.0;-25.68;-44.4;4.68;293.54;-85.83;-160.92;0.0;996.99;59.678;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;103549;2020-12-03 17:24:47:332
-0.3855;8.5739;0.2658;-0.16;9.8015;-0.2735;-1.5232;0.3526;-0.2628;-0.1943;0.4094;-0.4315;0.0;-27.0;-45.42;3.9;245.33;-88.15;149.67;0.0;996.99;49.851;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;104049;2020-12-03 17:24:47:832
2.3368;9.1868;-0.34;-0.4113;9.7886;-0.428;2.7481;-0.6018;0.088;0.7391;1.118;-0.0968;0.0;-30.06;-54.9;-13.44;171.33;-87.51;104.14;0.0;996.99;58.244;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;104548;2020-12-03 17:24:48:331
1.6329;8.9139;-1.2953;0.1356;9.7329;-1.1928;1.0113;0.8211;-0.0354;-0.49;1.1546;-0.4254;0.0;-23.16;-66.18;-25.32;220.41;-82.97;-173.51;0.0;997.01;56.789;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;105048;2020-12-03 17:24:48:831
0.012;9.4694;1.5515;-0.732;9.7612;0.5938;1.0505;-0.5217;0.9721;0.0201;1.8755;0.2172;0.0;11.28;-52.92;-28.68;35.83;-84.48;50.95;0.0;996.99;56.739;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;105549;2020-12-03 17:24:49:332
1.7598;9.3544;0.2394;0.3408;9.7865;-0.5283;1.419;-0.432;0.7677;0.3787;1.2787;-0.0595;0.0;18.78;-49.74;-1.2;132.88;-86.32;-147.17;0.0;996.97;55.216;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;106048;2020-12-03 17:24:49:831
-0.6848;10.2451;-0.9529;-0.3052;9.8016;0.0755;-0.3796;0.4435;-1.0284;-0.6323;1.2188;-0.4157;0.0;18.06;-44.04;9.06;316.77;-88.16;76.1;0.0;997.04;53.582;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;106549;2020-12-03 17:24:50:332
0.2873;8.0591;-1.6497;-0.6207;9.7687;0.5973;-1.0768;-1.4438;-1.7083;0.6291;0.7558;0.1537;0.0;12.48;-45.66;11.28;259.45;-84.96;46.1;0.0;997.02;63.845;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;107049;2020-12-03 17:24:50:832
-1.8125;11.4015;-2.1932;0.2505;9.7442;-1.076;-2.063;1.6573;-1.1172;-0.7563;0.03;0.1531;0.0;11.46;-43.92;17.16;62.08;-82.67;-165.29;0.0;997.02;55.777;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;107548;2020-12-03 17:24:51:331
-0.838;9.4622;0.1365;-0.2071;9.7997;0.3039;-0.6716;-0.474;0.0265;0.1912;-0.0078;0.3382;0.0;13.56;-46.62;2.58;285.35;-87.85;34.28;0.0;997.02;54.784;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;108048;2020-12-03 17:24:51:831
0.0287;11.0089;-0.8021;0.3875;9.784;-0.542;-0.275;0.3151;-0.1643;-0.0666;-1.2369;0.1396;0.0;11.52;-47.82;2.64;124.1;-86.1;-144.44;0.0;996.99;58.369;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;108548;2020-12-03 17:24:52:331
0.9457;7.5563;-0.3448;-0.1212;9.8043;-0.1773;1.0669;-2.248;-0.1675;-0.4399;-0.7317;-0.4102;0.0;8.94;-47.7;-11.22;110.33;-88.75;145.65;0.0;997.05;52.105;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;109049;2020-12-03 17:24:52:832
1.2738;10.0607;-0.9314;-0.5345;9.7901;-0.1935;1.8083;0.2706;-0.7379;0.4838;-0.353;0.0364;0.0;5.4;-48.24;-15.72;75.26;-86.5;82.85;0.0;997.02;60.36;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;109548;2020-12-03 17:24:53:331
2.2626;7.1996;-3.0695;-0.1198;9.7155;-1.3282;2.6697;0.2566;-2.1723;-0.8076;-0.6309;-0.0143;0.0;-1.44;-50.94;-12.9;179.5;-82.18;174.85;0.0;997.01;50.107;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;110049;2020-12-03 17:24:53:832
0.9026;17.495;-0.6776;-0.5997;9.7734;0.5396;2.8647;5.629;2.0797;-0.4997;-0.7818;-0.4224;0.0;2.1;-51.18;-25.26;82.3;-86.24;79.24;0.0;997.02;52.932;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;110548;2020-12-03 17:24:54:331
-0.7805;9.3903;0.0072;0.1806;9.6925;-1.4809;-0.5805;-0.6278;1.4354;0.4178;-0.8563;0.0614;0.0;-2.76;-54.84;-17.4;191.53;-81.25;-173.05;0.0;996.99;62.101;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;111048;2020-12-03 17:24:54:831
-1.439;9.0863;0.237;-0.1468;9.7929;-0.4985;-1.6106;-0.9987;0.5296;0.1918;-0.6951;0.15;0.0;-9.24;-51.9;-24.54;183.08;-86.96;163.59;0.0;997.02;59.909;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;111548;2020-12-03 17:24:55:331
-0.4046;10.3097;-0.1772;0.4116;9.7696;-0.7457;-0.8162;0.5402;0.5686;0.259;-1.5539;0.2129;0.0;-20.52;-51.54;-15.72;252.84;-85.46;-151.33;0.0;997.03;61.01;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;112049;2020-12-03 17:24:55:832
-1.2881;10.7886;-1.4222;-0.1401;9.8025;-0.2483;-1.3971;2.1809;-0.8124;-0.7251;-0.8288;-0.1573;0.0;-24.18;-51.42;-4.8;226.31;-88.33;150.57;0.0;997.03;49.711;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;112549;2020-12-03 17:24:56:332
-0.3184;8.0448;-0.9529;-0.464;9.7361;-1.0788;0.5909;-1.2962;-0.0704;0.5442;-0.2864;0.2453;0.0;-21.12;-52.32;2.76;240.2;-83.12;156.73;0.0;997.05;56.619;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;113048;2020-12-03 17:24:56:831
0.1173;10.6785;-0.735;0.1299;9.7033;-1.4137;-0.1658;0.051;0.76;0.4062;0.1712;-0.0882;0.0;-21.78;-53.76;3.66;267.93;-82.16;-172.99;0.0;997.01;51.006;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;113549;2020-12-03 17:24:57:332
-1.5946;9.6944;-0.3017;-0.1337;9.7839;-0.6541;0.1888;-1.799;0.0411;-0.8742;1.0917;-0.3381;0.0;-14.88;-54.96;-12.24;213.65;-86.1;168.45;0.0;997.03;63.212;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;114048;2020-12-03 17:24:57:831
3.2562;10.2403;0.3639;-0.5231;9.7916;0.1435;3.2143;-0.1499;0.4072;0.1288;1.2848;0.2771;0.0;0.36;-47.1;-21.24;81.72;-86.83;74.66;0.0;997.02;56.017;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;114548;2020-12-03 17:24:58:331
-3.6082;9.8548;-0.2514;-0.0836;9.8033;0.2405;-3.5246;0.0515;-0.4919;0.1178;0.9567;0.0681;0.0;5.4;-44.64;-17.1;320.1;-88.69;-21.36;0.0;997.0;50.744;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;115048;2020-12-03 17:24:58:831
-0.103;8.6146;-0.2299;1.0587;9.7402;-0.4224;-1.1617;-1.1256;0.1926;0.1655;-0.2393;-0.0766;0.0;3.66;-41.28;-10.2;212.75;-83.33;-111.75;0.0;997.03;51.729;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;115549;2020-12-03 17:24:59:332
-0.7135;9.716;-1.7789;0.7531;9.7239;-1.0244;-1.888;0.1597;1.0747;0.2706;0.0649;0.0113;0.0;3.06;-41.28;-6.48;185.47;-82.55;-143.68;0.0;996.98;52.941;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;116048;2020-12-03 17:24:59:831
-1.0032;9.5388;0.4429;-0.3833;9.7934;0.3351;-0.6199;-0.2546;0.1079;0.025;0.7466;0.1415;0.0;2.34;-41.88;-10.2;46.62;-87.1;49.17;0.0;996.97;56.505;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;116549;2020-12-03 17:25:00:332
0.9026;9.886;-0.5339;0.126;9.8015;-0.2914;0.1134;-0.1621;-0.0629;-0.0013;-0.2473;0.1225;0.0;0.18;-47.52;-6.72;199.2;-88.14;-156.62;0.0;997.0;62.603;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;117048;2020-12-03 17:25:00:831
-2.0447;10.8963;-2.5691;-0.2959;9.6613;-1.656;-3.0417;0.3013;-0.0678;0.1826;0.2536;-0.1976;0.0;2.76;-48.84;-2.82;162.13;-80.12;169.87;0.0;996.99;49.273;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;117548;2020-12-03 17:25:01:331
-2.605;9.7447;0.328;-2.4946;9.4781;0.3359;-0.3019;0.4318;-0.0534;-0.4906;1.242;-0.3723;0.0;18.12;-44.76;-11.46;50.09;-75.13;82.33;0.0;997.01;63.975;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;118048;2020-12-03 17:25:01:831
0.4477;11.0759;0.4812;-0.3253;9.7221;-1.2432;3.2726;2.5055;0.8864;-0.4558;-0.6315;0.0443;0.0;5.04;-53.22;15.96;4.66;-82.47;165.34;0.0;997.01;54.048;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;118548;2020-12-03 17:25:02:331
0.3328;9.0863;-0.0551;0.8137;9.7469;-0.7107;-0.4282;-0.8139;1.0124;0.0537;-0.3994;0.2013;0.0;-48.36;-70.2;22.5;341.76;-83.68;-131.13;0.0;996.96;61.286;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;119048;2020-12-03 17:25:02:831
-1.1133;9.8333;0.5052;-0.9722;9.723;0.8292;-0.9169;-0.0382;-0.5994;-1.0446;0.2787;-0.6234;0.0;-30.66;-56.22;-38.82;96.4;-82.51;49.54;0.0;996.98;58.402;55.701347;13.169365;239.35;NaN;;;51.658066;;0 / 5;119548;2020-12-03 17:25:03:331
