ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-4.7885,-8.6505,-3.7351,-1.886,-9.5867,-0.8409,-2.6391,0.3089,-2.8224,0.9821,0.2484,0.0688,0.0,12.84,40.98,-12.9,77.85,77.41,119.65,0.0,995.76,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,43628,2020-12-05 14:34:24:601
0.9864,-11.2315,-2.7558,-2.0639,-9.5857,-0.1589,3.0503,-1.6459,-2.5969,0.7781,0.3321,-0.2318,0.0,12.96,39.18,-17.58,94.77,77.32,97.76,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,43729,2020-12-05 14:34:24:702
-2.0256,-8.684,0.4382,-1.5902,-9.6749,-0.1953,-0.4354,0.9909,0.6334,0.3859,0.1488,-0.1939,0.0,12.48,39.12,-19.38,96.97,79.92,97.36,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,43833,2020-12-05 14:34:24:806
-0.2394,-9.4119,-0.1125,-1.6176,-9.6723,-0.0172,1.2465,0.1455,-0.4449,-0.2512,0.241,0.2918,0.0,12.78,37.26,-22.14,106.33,80.5,90.61,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,43929,2020-12-05 14:34:24:902
-1.4102,-9.5771,1.5012,-1.7211,-9.6516,-0.2315,0.852,0.1823,1.9818,0.0719,-0.0754,0.1867,0.0,14.28,38.16,-22.32,98.73,79.69,98.42,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44028,2020-12-05 14:34:25:001
-4.0751,-15.3042,-3.4238,-1.5592,-9.6731,0.4121,-2.4488,-2.5712,-3.9198,-0.3483,0.7988,-0.2837,0.0,14.58,37.2,-24.42,111.97,80.03,85.79,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44129,2020-12-05 14:34:25:102
-1.4078,-7.3935,-1.2714,-1.596,-9.6756,-0.0719,-0.2595,2.2773,-1.47,-0.1816,0.643,-0.0149,0.0,16.08,37.32,-25.2,114.22,80.79,87.52,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44228,2020-12-05 14:34:25:201
-2.5715,-8.7774,0.5962,-1.8689,-9.6082,-0.5995,-2.2445,0.7686,1.3154,-0.1009,1.4585,0.1897,0.0,18.72,38.34,-24.42,106.94,80.52,97.24,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44329,2020-12-05 14:34:25:302
-2.253,-10.554,-0.8907,-2.259,-9.5059,-0.8398,0.2837,-1.1534,0.3203,0.0609,1.6405,0.3046,0.0,23.52,38.28,-21.84,103.05,76.43,108.17,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44428,2020-12-05 14:34:25:401
-1.6784,-8.9067,0.0503,-2.347,-9.4393,-1.2494,0.6494,0.7625,1.2111,0.0835,1.6259,0.3626,0.0,27.54,38.7,-16.98,101.88,75.09,113.68,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44528,2020-12-05 14:34:25:501
-0.5196,-11.0232,-0.1796,-2.285,-9.4446,-1.3221,2.091,-0.2761,1.6166,0.3468,1.5178,0.0395,0.0,30.72,38.46,-13.74,107.77,74.38,120.05,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44628,2020-12-05 14:34:25:601
-3.589,-8.5116,-0.4334,-2.0858,-9.5545,-0.7292,-1.5032,1.0428,0.2959,0.7848,1.6784,0.1409,0.0,32.4,37.26,-12.48,120.99,76.23,115.76,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44728,2020-12-05 14:34:25:701
1.7933,-11.3106,-1.7933,-1.9406,-9.611,0.1812,3.5519,-2.0611,-2.1971,1.6449,1.5,-0.1908,0.0,35.1,36.72,-11.76,149.75,77.74,94.57,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44829,2020-12-05 14:34:25:802
0.3376,-9.0647,0.328,-1.3379,-9.7104,0.2956,1.2781,0.6673,-0.2118,0.367,0.8843,-0.3295,0.0,36.12,35.7,-12.96,167.18,79.89,80.73,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,44929,2020-12-05 14:34:25:902
0.0479,-9.0168,0.3807,-1.09,-9.744,0.1914,1.1379,0.7271,0.1893,-0.2903,0.45,0.2215,0.0,38.34,36.36,-10.74,177.59,83.57,76.01,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45029,2020-12-05 14:34:26:002
0.0766,-10.0895,0.8332,-1.1893,-9.7342,0.0096,1.1223,-0.2044,0.498,-0.0551,0.1561,0.2075,0.0,42.48,34.8,-10.08,164.23,82.98,90.33,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45128,2020-12-05 14:34:26:101
-3.7758,-9.8644,-1.5994,-0.9638,-9.7494,0.4369,-0.9827,-8.0808,-2.4936,0.2185,0.5886,-0.4529,0.0,46.26,33.84,-15.0,167.65,83.29,87.12,0.0,995.83,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45229,2020-12-05 14:34:26:202
-1.9322,-8.6888,-2.4829,-1.0979,-9.7447,0.0744,-1.3083,1.1588,-2.72,-0.1089,0.2527,0.2411,0.0,49.26,34.38,-24.42,160.42,83.86,82.1,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45329,2020-12-05 14:34:26:302
-2.3129,-8.4111,1.2785,-1.3695,-9.6933,-0.5787,-0.68,1.6294,1.6968,-0.1468,0.3553,0.0529,0.0,42.54,37.32,-28.5,138.9,83.21,95.98,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45428,2020-12-05 14:34:26:401
-2.842,-9.6346,-0.9697,-1.538,-9.6686,-0.5679,-1.304,0.034,-0.4017,0.0341,0.3009,0.1311,0.0,37.92,36.36,-25.92,117.0,80.79,111.85,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45528,2020-12-05 14:34:26:501
-1.6209,-8.8684,0.3472,-1.9189,-9.5891,-0.7334,0.298,0.7207,1.0805,0.1159,0.8092,0.1274,0.0,30.54,34.02,-16.08,120.05,78.22,112.04,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45628,2020-12-05 14:34:26:601
-1.3025,-10.5923,-0.9338,-1.6768,-9.6229,-0.8709,0.3743,-0.9694,-0.0629,-0.2121,0.6687,-0.357,0.0,27.9,33.48,-10.02,124.02,78.03,110.96,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45728,2020-12-05 14:34:26:701
-4.1158,-8.7511,-1.2211,-1.6041,-9.6551,-0.6127,-2.5117,0.9041,-0.6084,0.7897,0.034,0.0859,0.0,24.66,33.72,-6.06,135.79,79.92,110.91,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45829,2020-12-05 14:34:26:802
-1.4222,-10.8796,-1.7789,-1.6432,-9.6678,-0.0553,0.221,-1.2118,-1.7236,0.4672,-0.1285,-0.1975,0.0,23.16,34.38,-5.7,155.3,79.4,94.21,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,45928,2020-12-05 14:34:26:901
-1.6808,-9.352,-0.759,-1.5151,-9.6883,-0.108,-0.1657,0.3362,-0.651,0.1416,-0.3209,0.0743,0.0,21.96,34.98,-6.18,152.12,81.08,95.93,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46028,2020-12-05 14:34:27:001
-0.2658,-8.969,0.17,-1.7334,-9.6456,-0.3574,1.4676,0.6766,0.5274,-0.4876,-0.7394,0.191,0.0,21.78,34.98,-6.36,150.4,80.77,93.63,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46129,2020-12-05 14:34:27:102
-4.4845,-11.8086,-2.5499,-1.9219,-9.6145,-0.1936,-2.5626,-2.194,-2.3563,0.1862,-0.7461,0.2618,0.0,21.48,33.84,-5.22,149.42,78.92,97.82,0.0,995.83,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46228,2020-12-05 14:34:27:201
-1.8173,-9.2922,-0.0431,-1.9866,-9.5957,-0.3828,0.1694,0.3035,0.3397,-0.2311,-0.5775,0.1177,0.0,20.64,33.54,-6.06,141.96,78.19,100.09,0.0,995.83,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46328,2020-12-05 14:34:27:301
-1.4414,-8.8037,1.1062,-2.1225,-9.5596,-0.5289,0.7482,0.4685,1.8098,-0.283,-1.2623,0.0963,0.0,19.92,32.76,-5.58,141.53,77.79,101.53,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46428,2020-12-05 14:34:27:401
-3.4525,-9.9817,-0.2945,-2.3267,-9.5171,-0.4255,-1.1258,-0.4646,0.131,-0.5841,-1.4975,0.238,0.0,20.22,31.32,-5.94,138.76,76.63,100.52,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46528,2020-12-05 14:34:27:501
-2.9354,-9.2251,0.9673,-2.6265,-9.4406,-0.3838,-0.5243,0.1795,1.2099,-0.5102,-1.9617,0.2075,0.0,20.04,30.9,-6.36,136.69,74.78,99.81,0.0,995.76,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46628,2020-12-05 14:34:27:601
-4.0415,-9.5125,0.4525,-2.7942,-9.4001,-0.0277,-1.2473,-0.1124,0.4802,-0.418,-2.3124,-0.1212,0.0,19.56,31.2,-9.3,138.1,73.44,90.57,0.0,995.76,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46728,2020-12-05 14:34:27:701
-3.3233,-9.1174,1.0607,-2.6401,-9.444,-0.1089,-0.7147,0.335,1.197,-1.0227,-2.065,-0.473,0.0,18.06,32.7,-13.08,119.95,74.37,92.36,0.0,995.75,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46832,2020-12-05 14:34:27:805
-3.0886,-9.1198,1.4821,-2.3394,-9.5138,-0.4309,-0.7882,0.4016,1.9525,-1.1425,-1.4846,-0.6722,0.0,13.44,35.88,-14.34,105.66,75.39,97.15,0.0,995.75,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,46928,2020-12-05 14:34:27:901
-3.0479,-9.467,0.5794,-2.007,-9.578,-0.6358,-0.8131,-0.0234,0.982,-0.7967,-1.7357,-0.5152,0.0,7.68,39.72,-11.22,71.14,77.31,106.64,0.0,995.75,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47029,2020-12-05 14:34:28:002
-1.2833,-10.3313,0.0311,-1.7312,-9.6505,-0.2012,0.4495,-0.8533,0.0733,0.1654,-2.6196,-0.7168,0.0,2.64,40.98,-8.7,53.93,78.06,107.07,0.0,995.75,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47129,2020-12-05 14:34:28:102
-2.6864,-10.9442,0.4334,-1.1815,-9.7332,0.1964,-1.4574,-1.4214,0.2281,-0.0038,-2.6264,-0.5329,0.0,-1.14,41.28,-7.8,59.82,82.98,80.56,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47229,2020-12-05 14:34:28:202
-1.8101,-9.2132,1.1301,-0.6725,-9.7655,0.5946,-0.3267,0.9564,0.9208,0.1782,-3.0057,-0.3808,0.0,-5.4,43.2,-5.64,47.69,84.24,69.06,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47329,2020-12-05 14:34:28:302
-2.0998,-9.8405,1.3671,-0.5285,-9.7478,0.9335,-1.2702,-0.335,0.4504,0.0988,-3.0558,-0.109,0.0,-8.4,44.58,-3.96,58.78,84.15,31.83,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47429,2020-12-05 14:34:28:402
-2.3368,-9.9961,1.4294,-0.5267,-9.7474,0.9384,-1.8101,-0.2487,0.491,-0.487,-2.8316,0.1171,0.0,-9.6,46.5,-0.12,49.87,83.31,28.4,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47529,2020-12-05 14:34:28:502
-1.9585,-8.6457,2.2171,-0.7971,-9.7476,0.7203,-1.408,1.0181,1.31,-0.4284,-2.1615,0.2356,0.0,-9.96,47.16,4.68,10.7,83.71,47.9,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47629,2020-12-05 14:34:28:602
-2.6481,-10.0057,1.5228,-1.1307,-9.7054,0.8352,-1.1749,-0.183,0.9748,-0.3123,-1.9623,0.296,0.0,-7.14,49.08,8.7,354.99,82.4,52.83,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47729,2020-12-05 14:34:28:702
-0.8284,-8.5356,-0.759,-1.4481,-9.6858,0.5086,0.6197,1.1502,-1.2676,-0.5988,-1.4932,0.2294,0.0,-5.34,48.9,11.22,345.18,81.3,54.99,0.0,995.85,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47829,2020-12-05 14:34:28:802
-2.9713,-10.3624,0.0455,-1.4403,-9.7002,0.0324,-1.2293,-0.6047,-0.528,-0.9091,-1.8304,-0.0717,0.0,-3.12,49.92,15.84,310.36,81.25,80.94,0.0,995.85,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,47929,2020-12-05 14:34:28:902
-3.7997,-8.6912,0.6536,-1.627,-9.6688,-0.1933,-2.0219,0.8842,0.981,-0.1883,-1.1218,0.1189,0.0,-0.72,48.78,20.4,288.9,80.38,96.77,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48029,2020-12-05 14:34:29:002
-2.9497,-9.2515,0.5483,-2.0962,-9.5756,-0.2906,-0.8535,0.3241,0.8389,-0.5628,-0.5873,0.1299,0.0,1.56,48.12,21.66,286.11,78.0,94.65,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48129,2020-12-05 14:34:29:102
-2.2793,-8.933,-0.1389,-2.2374,-9.5386,-0.4228,-0.0399,0.6049,0.2881,-0.1407,0.0059,0.015,0.0,2.58,46.86,23.64,282.03,77.11,100.41,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48228,2020-12-05 14:34:29:201
-2.5403,-10.9897,-2.2722,-2.2429,-9.5418,-0.3061,-0.4288,-1.4727,-2.1502,0.5588,-0.5103,-0.0344,0.0,2.28,45.54,24.42,280.35,76.61,101.16,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48330,2020-12-05 14:34:29:303
-0.4501,-9.8429,0.1963,-1.9745,-9.6014,0.2917,1.98,0.9135,-0.1359,0.7811,-0.6465,-0.3374,0.0,3.3,44.76,22.62,287.23,77.05,90.08,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48428,2020-12-05 14:34:29:401
-2.7941,-9.8955,-2.3823,-1.4451,-9.6781,0.6447,-1.2016,0.4461,-2.1928,0.0444,-0.4407,-0.4388,0.0,1.32,45.9,19.68,306.45,79.88,66.47,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48530,2020-12-05 14:34:29:503
-0.4884,-9.7926,-0.1245,-1.2159,-9.716,0.5387,0.7346,-0.0981,-0.996,0.345,-0.1682,-0.2996,0.0,1.56,45.24,20.46,301.49,81.59,72.16,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48629,2020-12-05 14:34:29:602
0.2251,-9.5196,-0.1987,-1.0715,-9.7434,0.2978,1.445,0.2405,-0.4079,-0.4791,-0.4914,0.1274,0.0,0.6,45.78,21.6,302.13,83.2,67.24,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48728,2020-12-05 14:34:29:701
0.2418,-10.2786,-1.1349,-0.9715,-9.7581,-0.0784,1.1439,-0.5182,-0.7836,-0.1058,-0.7327,0.0205,0.0,2.4,44.1,24.96,273.41,83.98,92.65,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48829,2020-12-05 14:34:29:802
-2.7989,-14.0376,-1.2402,-0.9946,-9.7533,-0.2329,-2.2784,-2.1008,-0.5093,-0.3123,-0.3478,-0.123,0.0,3.18,43.68,26.64,265.85,84.0,99.96,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,48929,2020-12-05 14:34:29:902
-3.4669,-9.4358,-0.565,-1.0666,-9.7221,-0.7166,-3.0995,0.6693,-0.1525,-0.702,-0.1652,-0.0234,0.0,2.7,43.74,29.88,240.22,82.47,123.9,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49029,2020-12-05 14:34:30:002
-1.1038,-9.3401,0.0168,-1.6775,-9.5958,-1.1299,0.9017,0.4257,0.8785,-0.2824,-0.0509,-0.0173,0.0,2.52,42.6,35.04,241.05,79.88,127.54,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49129,2020-12-05 14:34:30:102
-2.4877,-9.1557,-1.5563,-1.6932,-9.574,-1.2814,-1.3308,0.1717,-0.1959,-0.4583,-0.525,-0.109,0.0,2.88,40.92,36.6,243.19,77.73,125.03,0.0,995.83,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49230,2020-12-05 14:34:30:203
-2.265,-8.6242,-0.8356,-1.8244,-9.5037,-1.5878,-0.1461,0.7167,0.7475,-0.3435,-0.076,0.0505,0.0,5.34,39.42,39.42,238.56,76.24,130.24,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49330,2020-12-05 14:34:30:303
-3.9362,-9.1916,-1.4509,-2.0527,-9.4525,-1.6147,-1.8213,0.2297,0.2978,-0.0533,0.0645,0.1525,0.0,4.86,38.64,40.8,238.53,74.56,128.19,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49429,2020-12-05 14:34:30:402
-0.8308,-11.0496,-0.9888,-2.2949,-9.3862,-1.6743,1.0284,-1.0672,0.9249,-0.1407,0.6057,0.1977,0.0,4.02,37.68,40.98,243.18,73.65,126.07,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49528,2020-12-05 14:34:30:501
-2.4086,-9.0192,-0.067,-2.1381,-9.3633,-1.9819,-0.2705,0.344,1.9148,-0.2341,0.5159,0.048,0.0,-0.12,36.0,42.0,243.68,72.84,128.89,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49629,2020-12-05 14:34:30:602
-1.0008,-10.6521,-1.6712,-2.1528,-9.3624,-1.9699,1.152,-1.2897,0.2987,0.1025,-0.3704,0.1885,0.0,-2.64,34.92,42.54,245.14,72.68,133.05,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49729,2020-12-05 14:34:30:702
-2.5427,-7.3768,-2.5236,-2.1681,-9.4191,-1.6581,-0.3746,2.0424,-0.8655,0.5081,-0.671,-0.3979,0.0,-4.14,35.16,43.38,249.53,72.83,130.14,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49829,2020-12-05 14:34:30:802
-0.0479,-12.1629,-2.6074,-2.1914,-9.5333,-0.6958,1.6766,-2.3758,-1.6889,1.089,-1.2244,-0.0259,0.0,-3.72,37.26,40.32,254.93,74.88,125.18,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,49928,2020-12-05 14:34:30:901
-0.9002,-9.0504,-0.0575,-1.5634,-9.6722,-0.4175,1.1732,0.5021,0.5946,0.472,-1.3674,-0.4449,0.0,-2.64,39.54,35.82,271.85,79.06,105.23,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50029,2020-12-05 14:34:31:002
-2.1405,-8.5571,-0.0144,-1.1692,-9.736,0.1164,-0.9973,1.1812,-0.181,0.4482,-0.8567,-0.3142,0.0,-0.24,41.1,32.4,271.88,81.65,99.97,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50129,2020-12-05 14:34:31:102
-1.2666,-9.3688,0.9864,-1.2619,-9.7199,0.319,-0.1199,0.4465,0.4612,-0.1217,-0.831,0.3168,0.0,1.14,42.12,29.64,293.06,82.91,74.07,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50228,2020-12-05 14:34:31:201
1.2235,-11.0951,0.5291,-1.4672,-9.6836,0.4955,2.1206,-1.5507,0.2636,-0.0478,-0.9477,-0.0259,0.0,4.5,41.22,30.0,288.53,81.68,76.43,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50328,2020-12-05 14:34:31:301
-4.4318,-17.6937,-1.3935,-1.137,-9.7051,0.8294,-4.7964,-5.1416,-1.7103,0.279,-0.7052,-0.7174,0.0,7.02,40.38,26.1,292.11,81.98,63.8,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50429,2020-12-05 14:34:31:402
-3.7159,-8.945,-2.7462,-0.6856,-9.7823,0.0875,-3.0304,0.8372,-2.8337,-1.2622,0.1549,0.1549,0.0,7.02,39.84,24.96,303.8,83.21,48.84,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50529,2020-12-05 14:34:31:502
-1.3576,-8.1262,1.6161,-1.2578,-9.7016,-0.6835,-0.0998,1.5754,2.2996,-0.2488,-0.4602,0.2331,0.0,7.68,37.38,28.14,234.58,81.61,118.52,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50629,2020-12-05 14:34:31:602
-3.0623,-8.2315,-0.5172,-1.6427,-9.612,-1.04,-1.4195,1.3805,0.5228,-0.6715,-0.032,0.2545,0.0,10.98,37.14,26.76,232.37,80.15,118.19,0.0,995.81,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50728,2020-12-05 14:34:31:701
-2.3703,-10.1086,-1.846,-1.8982,-9.5172,-1.4108,-0.5823,-0.9075,-0.3083,-0.545,0.5349,0.2563,0.0,10.86,35.04,29.04,224.66,76.04,126.62,0.0,995.83,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50828,2020-12-05 14:34:31:801
-0.5291,-9.1006,-0.2753,-2.1126,-9.3616,-2.0169,1.5834,0.2609,1.7415,-0.2543,0.9936,0.2747,0.0,11.34,32.28,30.3,220.51,74.07,131.28,0.0,995.76,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,50929,2020-12-05 14:34:31:902
-0.3639,-10.1924,-1.1995,-1.9185,-9.3809,-2.1185,1.5546,-0.8115,0.9189,-0.2592,0.351,0.1122,0.0,9.48,32.22,31.56,217.73,73.06,137.84,0.0,995.76,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51029,2020-12-05 14:34:32:002
-5.4302,-9.4239,-4.0176,-1.8089,-9.5147,-1.5391,-4.7658,1.5226,-2.5527,0.9302,0.1598,-0.2128,0.0,10.02,33.36,30.3,218.24,74.84,134.16,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51128,2020-12-05 14:34:32:101
1.7933,-11.1693,-2.9019,-2.1434,-9.5349,-0.8133,2.6725,-0.2577,-0.731,1.5685,-0.2647,0.0639,0.0,9.48,35.52,26.1,225.96,76.33,126.29,0.0,995.78,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51229,2020-12-05 14:34:32:202
-1.6664,-8.7367,-0.3879,-1.5682,-9.6756,-0.3054,0.8068,0.97,-0.0178,0.5893,-0.1059,-0.6533,0.0,10.08,38.28,19.44,247.08,80.62,101.02,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51329,2020-12-05 14:34:32:302
-0.5387,-10.0033,0.0527,-1.2514,-9.7252,0.1566,0.7031,-0.2763,-0.0675,-0.0044,-0.4016,0.1696,0.0,9.06,39.24,17.04,255.55,82.52,92.26,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51428,2020-12-05 14:34:32:401
0.3496,-9.2012,1.9011,-1.3834,-9.7086,-0.0102,1.7246,0.5085,1.9097,-0.3001,-0.8707,0.1873,0.0,10.74,38.82,15.12,256.48,82.01,88.03,0.0,995.77,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51529,2020-12-05 14:34:32:502
-5.9474,-19.4822,-2.526,-1.1734,-9.7214,0.5366,-4.8476,-9.7528,-3.0733,-0.2818,-0.5793,-0.7724,0.0,11.7,38.22,14.22,248.46,82.15,88.14,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51628,2020-12-05 14:34:32:601
-0.8476,-8.3393,-2.0615,-0.8222,-9.7707,-0.1629,0.3889,0.9622,-1.221,-0.7259,-0.1896,-0.0827,0.0,12.9,39.0,12.9,246.76,84.94,78.25,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51729,2020-12-05 14:34:32:702
-1.7119,-8.1908,0.1628,-1.1613,-9.6732,-1.1181,-0.5506,1.4824,1.2809,-0.4577,-0.3552,0.0444,0.0,14.7,38.16,14.88,188.8,83.32,130.12,0.0,995.79,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51828,2020-12-05 14:34:32:801
-3.1317,-9.297,-1.6497,-1.5733,-9.5795,-1.3884,-1.5584,0.2825,-0.2613,-0.3899,0.194,0.2954,0.0,16.2,37.38,14.46,177.3,78.82,132.93,0.0,995.82,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,51928,2020-12-05 14:34:32:901
-2.2147,-9.7327,-0.1532,-1.9691,-9.4123,-1.9236,-0.2456,-0.3204,1.7704,-0.4803,0.8476,0.3596,0.0,16.02,35.88,15.36,180.79,74.87,132.73,0.0,995.8,0.0,55.701347,13.169366,214.19,NaN,,,60.290325,,0 / 0,52028,2020-12-05 14:34:33:001
