ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20567,2020-12-03 18:29:36:533
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20567,2020-12-03 18:29:36:533
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20567,2020-12-03 18:29:36:533
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20567,2020-12-03 18:29:36:533
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20567,2020-12-03 18:29:36:533
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20568,2020-12-03 18:29:36:534
-0.488,-9.5896,2.7711,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,-0.0991,1.2353,0.8879,0.0,-7.62,38.63,-16.5,189.95,87.39,-35.52,2.0,,,,NaN,,,,0 / 0,20568,2020-12-03 18:29:36:534
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20569,2020-12-03 18:29:36:535
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20569,2020-12-03 18:29:36:535
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20569,2020-12-03 18:29:36:535
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20569,2020-12-03 18:29:36:535
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20570,2020-12-03 18:29:36:536
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20571,2020-12-03 18:29:36:537
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20572,2020-12-03 18:29:36:538
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20572,2020-12-03 18:29:36:538
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20573,2020-12-03 18:29:36:539
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20574,2020-12-03 18:29:36:540
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20575,2020-12-03 18:29:36:541
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20576,2020-12-03 18:29:36:542
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20576,2020-12-03 18:29:36:542
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20576,2020-12-03 18:29:36:542
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20576,2020-12-03 18:29:36:542
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20576,2020-12-03 18:29:36:542
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20579,2020-12-03 18:29:36:545
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20580,2020-12-03 18:29:36:546
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20580,2020-12-03 18:29:36:546
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20580,2020-12-03 18:29:36:546
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20581,2020-12-03 18:29:36:547
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20582,2020-12-03 18:29:36:548
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20583,2020-12-03 18:29:36:549
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20584,2020-12-03 18:29:36:550
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20585,2020-12-03 18:29:36:551
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20585,2020-12-03 18:29:36:551
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20586,2020-12-03 18:29:36:552
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20587,2020-12-03 18:29:36:553
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20587,2020-12-03 18:29:36:553
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20587,2020-12-03 18:29:36:553
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20589,2020-12-03 18:29:36:555
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20590,2020-12-03 18:29:36:556
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20590,2020-12-03 18:29:36:556
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20590,2020-12-03 18:29:36:556
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20590,2020-12-03 18:29:36:556
-1.5562,6.5161,7.3608,-2.7069,5.519,7.6408,0.52,0.8945,-0.8154,0.5317,1.4611,1.2009,0.0,-4.62,-26.31,-41.37,92.12,-34.25,19.51,2.0,,,,NaN,,,,0 / 0,20590,2020-12-03 18:29:36:556
