ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.0623,9.1677,0.1269,2.9874,9.3401,-0.0859,0.4292,-0.2946,0.0236,0.0823,0.2026,0.1494,0.0,-26.64,-29.22,16.5,39.23,-74.4,-93.04,0.0,995.27,48.799,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,87059,2020-12-05 13:03:57:905
3.1126,9.3113,0.103,3.2755,9.243,0.0903,-0.127,0.0109,0.1228,-0.0918,-0.0528,-0.0173,0.0,-25.26,-31.08,13.68,48.08,-70.29,-89.18,0.0,995.27,45.575,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,87559,2020-12-05 13:03:58:405
2.9306,9.3927,0.067,3.1202,9.2923,0.2956,-0.1896,0.1004,-0.2286,-0.0716,0.0889,0.0034,0.0,-27.24,-29.58,15.66,49.17,-71.18,-86.49,0.0,995.27,57.118,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,88059,2020-12-05 13:03:58:905
2.6122,8.4326,-0.4334,2.5917,9.4568,-0.1466,1.4857,0.1275,-0.0952,0.0487,-0.7467,-0.6868,0.0,-19.08,-33.06,15.72,55.01,-74.65,-93.24,0.0,995.27,52.596,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,88559,2020-12-05 13:03:59:405
0.7135,10.791,-0.3879,1.0938,9.7321,-0.5093,-1.0363,0.4818,-0.3167,-0.0527,0.2527,0.0853,0.0,-13.86,-33.78,17.22,31.45,-82.93,-114.97,0.0,995.34,57.183,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,89059,2020-12-05 13:03:59:905
1.439,9.431,-0.8212,1.0366,9.7318,-0.6233,0.273,-0.0014,-0.0902,0.0609,0.4897,0.0181,0.0,-17.34,-31.32,18.36,18.57,-82.92,-121.02,0.0,995.37,57.023,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,89559,2020-12-05 13:04:00:405
1.9442,9.5436,-0.9984,1.4533,9.6657,-0.7957,0.3927,0.0336,8.0E-4,0.144,0.4286,-0.0057,0.0,-21.3,-31.2,18.42,14.9,-80.27,-118.7,0.0,995.25,55.772,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,90059,2020-12-05 13:04:00:905
1.5084,9.6824,-1.075,1.5612,9.6296,-1.0021,0.1435,0.0194,0.1545,-0.0582,-0.021,-0.0296,0.0,-22.32,-30.84,18.9,10.39,-79.1,-122.7,0.0,995.26,54.656,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,90558,2020-12-05 13:04:01:404
1.7574,9.5484,-1.0271,1.7922,9.5987,-0.9068,-0.109,0.0813,0.0018,-0.0026,-0.0882,0.0224,0.0,-21.84,-30.24,18.96,18.11,-78.18,-116.84,0.0,995.31,38.819,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,91058,2020-12-05 13:04:01:904
1.8987,9.4574,-1.1325,1.7483,9.5951,-1.0235,0.0163,-0.1353,-0.0994,0.0176,0.0327,0.0034,0.0,-22.38,-30.36,19.92,17.36,-78.42,-118.72,0.0,995.31,39.583,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,91559,2020-12-05 13:04:02:405
1.4174,9.7974,-0.9218,1.7329,9.594,-1.059,-0.1144,0.019,0.0606,0.0218,-0.054,0.048,0.0,-19.38,-31.92,16.92,13.33,-78.02,-120.59,0.0,995.35,43.586,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,92058,2020-12-05 13:04:02:904
1.925,9.7806,-0.9242,1.8908,9.5433,-1.2328,0.3407,-0.0931,-0.0194,0.056,0.0132,-0.0742,0.0,-20.16,-30.54,18.42,12.5,-76.69,-123.11,0.0,995.38,49.018,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,92558,2020-12-05 13:04:03:404
1.9681,9.3281,-0.8045,1.9464,9.5675,-0.9188,0.0839,-0.0886,-0.0915,-0.0539,-0.0039,-0.0479,0.0,-20.64,-32.52,16.5,19.24,-77.32,-115.27,0.0,995.3,42.188,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,93059,2020-12-05 13:04:03:905
1.3145,9.7351,-0.3113,1.5173,9.6832,-0.3225,-0.2267,0.107,0.1405,-0.0582,-0.0693,-0.0479,0.0,-20.64,-31.86,16.5,32.3,-80.18,-103.3,0.0,995.29,38.652,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,93559,2020-12-05 13:04:04:405
-0.0862,10.0512,0.9098,0.411,9.7586,0.8778,-0.3823,0.5918,0.384,-0.2958,-0.0161,-0.3161,0.0,-13.68,-34.92,9.18,108.94,-84.33,-25.09,0.0,995.28,49.189,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,94058,2020-12-05 13:04:04:904
-0.4022,9.9602,0.1461,-0.0534,9.7743,0.7937,-0.3489,0.1763,-0.6812,0.1636,-0.5024,0.0792,0.0,-9.84,-35.1,8.22,140.53,-85.35,3.85,0.0,995.31,47.496,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,94558,2020-12-05 13:04:05:404
1.7167,9.8668,-0.0168,0.8238,9.7653,-0.3612,0.8928,0.1015,0.3445,0.1813,0.4475,0.442,0.0,-15.48,-33.18,15.24,34.52,-87.33,-102.86,0.0,995.35,46.932,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,95058,2020-12-05 13:04:05:904
3.2993,9.3449,-0.3807,2.6489,9.4402,-0.1899,0.3391,0.0364,0.0822,0.009,0.1751,0.0639,0.0,-24.36,-31.2,15.18,40.19,-74.29,-94.1,0.0,995.3,49.267,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,95558,2020-12-05 13:04:06:404
2.9665,9.534,-0.0359,2.9483,9.3524,-0.0992,-0.2931,0.1577,0.0609,-0.0612,-0.0112,0.0028,0.0,-26.76,-28.86,17.28,42.49,-72.49,-91.93,0.0,995.3,41.205,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,96059,2020-12-05 13:04:06:905
3.1054,9.4454,-0.0431,2.9798,9.3424,0.1055,0.1495,-0.0598,-0.2348,-0.0502,0.0205,0.0364,0.0,-27.54,-28.56,16.8,44.68,-72.53,-88.96,0.0,995.3,58.215,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,96559,2020-12-05 13:04:07:405
3.4765,9.5771,-0.1844,2.6901,9.4268,-0.2622,1.0498,-0.1059,-0.231,0.3609,-0.1047,-0.4199,0.0,-23.58,-30.78,14.58,38.54,-74.0,-95.57,0.0,995.31,57.12,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,97059,2020-12-05 13:04:07:905
0.0359,10.5995,0.2107,1.4968,9.6913,-0.0862,-1.2191,0.7525,0.8835,-0.1394,0.169,-0.2666,0.0,-18.36,-32.82,13.62,43.77,-81.21,-93.3,0.0,995.31,55.791,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,97558,2020-12-05 13:04:08:404
0.5818,10.8365,0.905,0.3738,9.7854,0.5252,0.1769,0.8811,-0.0416,-0.0997,0.0364,-0.0925,0.0,-16.26,-31.98,13.26,99.43,-86.23,-35.43,0.0,995.39,55.231,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,98058,2020-12-05 13:04:08:904
0.3328,9.6417,0.3328,0.4403,9.7835,0.5102,0.0266,0.0283,0.0381,0.1275,-0.0882,0.0859,0.0,-13.98,-33.3,11.04,94.66,-86.06,-40.8,0.0,995.31,45.243,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,98558,2020-12-05 13:04:09:404
0.1006,9.6489,-0.3759,0.6839,9.7824,-0.0875,-0.6145,-0.4734,-0.5135,0.0023,-0.445,0.0987,0.0,-17.34,-31.02,16.08,39.45,-85.97,-97.29,0.0,995.24,50.783,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 3,99059,2020-12-05 13:04:09:905
2.4086,9.273,-0.3113,1.7793,9.6345,-0.4257,1.1656,-0.1579,-0.0076,0.0444,0.249,0.2539,0.0,-22.62,-30.36,19.08,32.35,-79.25,-103.46,0.0,995.25,53.938,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,99559,2020-12-05 13:04:10:405
2.8229,9.4957,-0.0646,2.7224,9.4191,-0.1996,0.1005,0.0766,0.135,0.0878,-0.0045,0.0334,0.0,-23.88,-30.06,14.52,40.08,-73.84,-94.19,0.0,995.27,50.615,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,100059,2020-12-05 13:04:10:905
2.8947,9.3089,-0.2131,2.8965,9.367,-0.1988,-0.0018,-0.0581,-0.0143,-0.0521,-0.0589,0.012,0.0,-24.06,-29.94,15.6,42.95,-72.78,-94.41,0.0,995.27,60.428,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,100559,2020-12-05 13:04:11:405
2.9857,9.8429,-0.5387,2.8658,9.3764,-0.201,-0.0884,-0.4745,-0.0217,0.1819,0.0865,-0.2843,0.0,-23.88,-31.08,14.94,44.69,-72.63,-92.26,0.0,995.29,50.069,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,101059,2020-12-05 13:04:11:905
0.012,9.4861,-0.182,1.8582,9.6196,-0.4237,-1.5446,-1.5892,1.1444,-0.3624,-0.1365,-0.3631,0.0,-18.96,-33.06,14.88,34.68,-78.79,-102.85,0.0,995.3,51.226,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,101559,2020-12-05 13:04:12:405
0.3113,10.7814,0.9745,0.4079,9.7877,0.4512,-0.0894,0.7327,0.0181,-0.1914,0.2203,0.0169,0.0,-16.74,-31.86,14.34,92.53,-86.44,-42.11,0.0,995.35,55.439,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,102059,2020-12-05 13:04:12:905
0.4669,9.4167,0.4022,0.6484,9.7681,0.5776,-0.7466,-0.5669,-0.1705,0.0115,-0.4572,-0.032,0.0,-16.5,-32.28,13.02,88.72,-84.92,-48.31,0.0,995.27,48.765,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,102559,2020-12-05 13:04:13:405
1.9849,9.1988,0.0072,1.4491,9.6987,-0.0782,0.8686,-0.4879,0.0591,0.0163,-0.0534,0.351,0.0,-18.96,-33.06,14.28,41.53,-81.49,-93.09,0.0,995.24,52.061,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,103059,2020-12-05 13:04:13:905
3.0264,9.1605,0.2322,2.7752,9.4042,0.1692,0.232,-0.2437,0.1947,0.0377,0.2484,0.1378,0.0,-26.58,-28.98,16.26,46.55,-73.53,-86.51,0.0,995.27,54.976,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,103558,2020-12-05 13:04:14:404
3.0312,9.3018,0.3065,3.0942,9.3023,0.2502,-0.0487,0.1718,0.0036,-0.0441,-0.1023,0.0444,0.0,-27.42,-28.8,16.62,47.66,-71.82,-85.43,0.0,995.27,52.777,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,104058,2020-12-05 13:04:14:904
3.1892,9.0528,0.2179,3.2231,9.257,0.2995,-0.0028,0.0615,-0.2062,-0.0081,-0.0693,-0.0461,0.0,-27.3,-29.58,15.18,50.91,-70.73,-84.69,0.0,995.27,50.658,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,104558,2020-12-05 13:04:15:404
0.0503,8.1022,0.3304,1.9735,9.6051,-0.1311,-1.1259,2.8738,0.5453,-0.1804,-0.0076,0.1116,0.0,-19.56,-31.62,15.96,46.01,-78.36,-93.8,0.0,995.3,50.042,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,105059,2020-12-05 13:04:15:905
0.5052,11.1741,0.9386,0.5636,9.7709,0.6175,-0.2428,1.147,0.2756,0.0426,0.1164,0.0047,0.0,-14.82,-33.72,12.18,84.02,-85.41,-52.77,0.0,995.34,50.877,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,105558,2020-12-05 13:04:16:404
0.8069,9.2706,-0.067,0.6283,9.7792,0.3766,0.2097,-0.5206,-0.5322,0.1361,-0.31,0.012,0.0,-18.48,-31.5,14.28,86.95,-85.2,-47.47,0.0,995.24,44.963,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,106058,2020-12-05 13:04:16:904
1.2785,9.8477,-0.3831,0.9183,9.7612,-0.2142,0.1161,0.0314,-0.2335,0.0432,0.2918,0.1922,0.0,-18.12,-32.94,15.0,37.23,-85.5,-96.5,0.0,995.25,49.432,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,106558,2020-12-05 13:04:17:404
3.1748,9.546,0.6632,2.5471,9.4637,0.3481,0.5175,-0.1116,0.3486,-0.0985,0.1598,0.1977,0.0,-25.56,-29.22,15.06,44.9,-76.89,-84.86,0.0,995.26,46.977,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,107059,2020-12-05 13:04:17:905
3.2873,9.1844,0.5435,3.2381,9.2341,0.6451,0.0492,-0.0497,-0.1016,0.0133,-0.007,0.0101,0.0,-29.28,-28.26,13.14,49.32,-71.07,-79.32,0.0,995.27,55.858,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,107559,2020-12-05 13:04:18:405
3.3041,9.1054,0.5291,3.513,9.1377,0.5753,0.0209,-0.0658,0.1142,0.0487,-0.0852,0.0407,0.0,-27.96,-28.62,14.34,54.44,-68.72,-80.7,0.0,995.28,58.52,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,108059,2020-12-05 13:04:18:905
1.6856,9.5939,0.2682,2.1654,9.5635,-0.143,-0.9347,-1.0758,0.1669,-0.2989,-0.28,-0.2208,0.0,-21.24,-30.96,16.62,43.33,-76.65,-97.05,0.0,995.29,55.063,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,108559,2020-12-05 13:04:19:405
0.4118,10.2307,0.4525,0.7981,9.7719,0.2083,-0.3815,1.1293,0.2083,-0.126,0.0474,-0.0558,0.0,-17.1,-32.28,16.44,50.21,-83.5,-90.11,0.0,995.38,52.071,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,109059,2020-12-05 13:04:19:905
0.7973,9.3856,0.0407,0.7894,9.7676,0.3754,-0.38,-0.3509,-0.0762,0.1287,0.1952,0.0291,0.0,-16.08,-33.96,13.32,75.91,-85.04,-61.22,0.0,995.29,44.098,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,109559,2020-12-05 13:04:20:405
1.609,9.6944,-0.6608,0.9911,9.7555,-0.1333,0.23,-0.3843,-0.4389,0.0603,0.2606,0.0816,0.0,-21.6,-30.24,17.22,33.67,-84.15,-97.66,0.0,995.24,52.262,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,110060,2020-12-05 13:04:20:906
3.7949,10.0248,-0.8691,2.8377,9.3738,-0.4982,2.1974,0.4403,0.3162,0.4146,0.252,0.3272,0.0,-29.22,-27.6,19.14,31.66,-72.91,-99.96,0.0,995.28,54.992,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,110559,2020-12-05 13:04:21:405
3.4382,8.708,-1.8364,3.7204,8.9189,-1.668,-0.1721,-0.2444,0.0015,0.0371,-0.1078,-0.0595,0.0,-29.46,-26.64,21.6,21.33,-65.43,-114.15,0.0,995.32,59.224,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,111059,2020-12-05 13:04:21:905
3.2921,9.1701,-1.5323,3.4595,9.0342,-1.608,-0.2033,-0.4076,0.1307,-0.1431,0.1989,0.0095,0.0,-29.88,-26.4,23.58,19.19,-66.28,-116.37,0.0,995.32,55.719,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,111558,2020-12-05 13:04:22:404
4.2427,10.8269,-1.5802,2.4969,9.4371,-0.9368,1.2143,1.0977,-1.9651,-0.1126,-0.3918,-0.2843,0.0,-27.24,-28.62,19.2,20.66,-72.34,-110.79,0.0,995.29,49.494,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,112059,2020-12-05 13:04:22:905
-0.1413,10.3026,0.3208,1.1768,9.725,-0.4574,-1.7347,0.5249,0.6513,-0.0087,-0.4254,-0.3619,0.0,-18.78,-31.32,18.12,26.28,-82.6,-111.24,0.0,995.34,60.766,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,112558,2020-12-05 13:04:23:404
0.0455,9.9267,-0.1891,0.0531,9.8063,0.0562,-0.1201,0.082,-0.1209,-0.0875,0.2325,0.0364,0.0,-16.62,-31.92,16.38,40.39,-88.98,-95.54,0.0,995.36,49.103,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,113058,2020-12-05 13:04:23:904
3.9529,11.277,-0.9194,0.6014,9.7873,0.1278,-0.3667,0.01,-0.2906,-0.1058,0.4359,0.4023,0.0,-20.16,-31.02,16.02,88.61,-88.49,-43.25,0.0,995.28,50.73,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,113559,2020-12-05 13:04:24:405
3.7135,8.8109,-0.1652,2.7833,9.4026,-0.1228,1.7012,0.3182,-0.2842,0.1471,0.285,0.3693,0.0,-31.56,-27.96,13.26,26.67,-77.45,-94.07,0.0,995.26,55.052,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,114058,2020-12-05 13:04:24:904
3.5747,8.9354,-0.1389,3.7693,9.0439,-0.4127,-0.1827,-0.0534,0.1589,-0.0221,-0.076,-0.0589,0.0,-35.28,-26.22,13.74,24.82,-67.04,-95.31,0.0,995.29,43.357,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,114559,2020-12-05 13:04:25:405
3.6249,9.1533,-0.1461,3.5943,9.1189,-0.31,-0.3237,-1.225,0.3435,0.042,0.0114,-0.0564,0.0,-35.4,-26.94,14.22,24.61,-68.65,-95.01,0.0,995.32,53.656,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,115058,2020-12-05 13:04:25:904
1.7813,10.2978,-3.0671,2.4948,9.4345,-0.9674,2.0878,1.3253,0.6657,-0.3135,-0.423,-0.1444,0.0,-25.44,-30.9,14.94,22.34,-73.62,-106.03,0.0,995.32,58.934,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,115558,2020-12-05 13:04:26:404
0.0168,10.949,0.735,0.9432,9.7609,0.0761,-1.1036,1.5425,0.4794,-0.1449,-0.1352,-0.0955,0.0,-19.68,-31.32,14.58,32.8,-82.09,-97.97,0.0,995.44,55.647,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,116059,2020-12-05 13:04:26:905
0.8619,9.364,-0.0359,0.3803,9.7881,0.4672,0.2949,-0.4073,-0.1439,0.1037,0.048,0.0352,0.0,-20.22,-31.02,13.5,90.32,-86.48,-39.15,0.0,995.31,48.31,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,116559,2020-12-05 13:04:27:405
2.095,9.3257,-0.5914,1.0908,9.7449,-0.1278,0.9084,-0.3522,-0.4468,0.2124,0.1775,0.3443,0.0,-23.46,-31.2,14.1,28.31,-83.57,-96.68,0.0,995.27,54.645,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,117059,2020-12-05 13:04:27:905
3.5196,8.4494,0.0503,3.2785,9.2306,-0.4667,0.2794,-0.7477,0.505,0.1355,0.2863,0.1897,0.0,-32.52,-26.4,14.82,20.81,-72.31,-99.01,0.0,995.29,46.121,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,117559,2020-12-05 13:04:28:405
3.4813,8.708,-0.2825,3.6439,9.0977,-0.3515,-0.0405,0.0197,0.0833,-0.0319,0.1122,0.0101,0.0,-41.34,-23.64,17.1,21.94,-68.14,-96.38,0.0,995.3,44.89,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,118059,2020-12-05 13:04:28:905
3.7806,8.9522,-0.5124,3.5351,9.1436,-0.2611,0.4993,0.0385,-0.1196,-0.0173,0.0071,-0.0522,0.0,-38.46,-25.98,13.98,22.54,-68.81,-94.22,0.0,995.3,49.472,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,118559,2020-12-05 13:04:29:405
3.4549,8.6338,-0.601,3.2355,9.2474,-0.4328,0.6767,-0.3503,0.0042,-8.0E-4,-0.5653,-0.3796,0.0,-33.78,-27.12,17.52,28.03,-70.56,-97.62,0.0,995.31,50.293,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,119058,2020-12-05 13:04:29:904
0.4549,8.8923,0.0886,1.7991,9.6305,-0.4324,-1.9403,1.9722,0.363,-0.192,-0.1084,-0.0332,0.0,-19.68,-31.74,13.98,28.78,-79.12,-103.51,0.0,995.33,57.556,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,119558,2020-12-05 13:04:30:404
1.7502,10.0943,0.3639,1.4475,9.6958,0.2593,-0.09,0.7457,0.0305,-0.0655,0.0126,-2.0E-4,0.0,-20.1,-32.7,11.76,50.99,-81.38,-79.85,0.0,995.38,55.209,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,120059,2020-12-05 13:04:30:905
2.3488,9.4047,-0.4956,1.9987,9.5966,-0.2825,0.4722,-0.5391,-0.2897,0.1043,0.194,0.1445,0.0,-22.26,-31.98,14.28,33.98,-79.3,-96.3,0.0,995.35,58.59,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,120559,2020-12-05 13:04:31:405
2.9713,9.85,0.316,2.1374,9.5687,0.203,0.5538,0.5279,0.1633,-0.1071,-0.0503,-0.2073,0.0,-22.86,-31.44,11.88,39.08,-76.9,-89.14,0.0,995.33,55.688,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,121059,2020-12-05 13:04:31:905
0.51,9.4382,0.4693,1.4106,9.701,0.2662,-0.6971,-0.6003,0.0666,-0.2665,-0.2519,-0.2226,0.0,-21.12,-31.2,14.16,52.99,-81.58,-79.31,0.0,995.31,45.203,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,121559,2020-12-05 13:04:32:405
0.2466,9.8309,0.2586,0.439,9.7784,0.6008,-0.1924,0.0525,-0.3422,0.0163,0.1054,-0.1413,0.0,-17.94,-32.22,13.68,95.98,-84.58,-39.48,0.0,995.25,50.223,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,122059,2020-12-05 13:04:32:905
0.1484,9.4741,0.1604,0.2011,9.8032,0.1646,0.079,-0.3195,-0.0808,-0.0148,-0.3313,0.0254,0.0,-16.8,-32.16,14.04,80.96,-88.48,-50.7,0.0,995.3,44.582,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,122559,2020-12-05 13:04:33:405
2.8348,9.2347,0.4812,0.8783,9.7667,-0.103,0.0435,-0.362,0.2394,0.4788,0.4732,0.3217,0.0,-23.7,-30.54,16.98,31.59,-84.83,-96.69,0.0,995.32,53.418,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,123060,2020-12-05 13:04:33:906
4.1517,8.617,-0.2801,3.4044,9.1954,-0.1543,0.2612,-0.6359,-0.1378,0.0921,0.3119,0.2325,0.0,-35.34,-25.8,20.04,36.79,-69.66,-92.6,0.0,995.28,56.087,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,123558,2020-12-05 13:04:34:404
2.3248,9.7423,-0.2346,3.3456,9.2134,-0.2993,-1.0208,0.5289,0.0646,0.0029,0.2349,-0.0106,0.0,-36.42,-25.86,19.62,32.08,-69.44,-95.53,0.0,995.3,45.305,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,124059,2020-12-05 13:04:34:905
3.4669,7.6545,-0.3567,3.247,9.2465,-0.359,0.1242,-1.5777,-0.06,0.1703,-0.1414,-0.2305,0.0,-34.74,-27.6,16.2,29.05,-70.12,-93.98,0.0,995.29,47.345,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,124559,2020-12-05 13:04:35:405
-0.8308,9.7615,-0.249,1.8897,9.6128,-0.4393,-2.7205,0.1487,0.1903,-0.0661,-0.2501,-0.1004,0.0,-25.92,-28.8,18.3,26.41,-77.4,-103.97,0.0,995.31,48.845,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,125059,2020-12-05 13:04:35:905
3.3472,10.1637,-0.9601,1.6313,9.6579,-0.4838,1.7159,0.5058,-0.4763,0.0982,0.1213,0.3021,0.0,-27.24,-28.44,17.76,20.46,-80.01,-106.52,0.0,995.32,41.57,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,125558,2020-12-05 13:04:36:404
3.4286,8.6385,-0.316,3.2132,9.2547,-0.4427,0.6679,-0.2666,-0.0458,0.0573,0.0535,0.0657,0.0,-37.92,-25.5,21.48,27.53,-70.69,-97.84,0.0,995.27,60.69,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,126059,2020-12-05 13:04:36:905
3.8189,8.7894,-0.2011,3.634,9.1015,-0.3556,0.228,-0.1781,-0.0754,-0.0509,0.0529,-0.0125,0.0,-39.0,-25.02,21.36,30.87,-68.14,-95.59,0.0,995.29,53.187,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,126558,2020-12-05 13:04:37:404
2.3368,11.1549,-2.9689,1.9144,9.5935,-0.6858,0.4225,1.5614,-2.2831,0.3218,-0.0057,0.0725,0.0,-25.38,-30.18,18.0,20.52,-78.03,-109.71,0.0,995.29,44.292,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,127059,2020-12-05 13:04:37:905
1.2738,8.8445,-0.2873,1.0195,9.7522,-0.158,-0.1887,-0.3691,-0.6824,-0.0197,-0.0186,0.1513,0.0,-18.84,-33.36,13.8,38.25,-82.67,-94.72,0.0,995.3,50.747,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,127559,2020-12-05 13:04:38:405
2.2698,10.3744,1.008,1.689,9.6586,0.1715,0.4922,0.3519,0.6617,0.0182,-0.0173,0.0071,0.0,-23.22,-30.9,13.86,40.82,-80.46,-88.11,0.0,995.33,51.909,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,128059,2020-12-05 13:04:38:905
1.3169,9.601,-0.5339,2.6541,9.4407,-0.0138,-0.9398,0.0694,-0.4746,-0.1859,-1.1255,-0.0222,0.0,-20.22,-30.9,18.12,62.03,-75.14,-86.32,0.0,995.32,43.235,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,128559,2020-12-05 13:04:39:405
-0.2155,10.5013,-0.3424,1.4139,9.6661,-0.8587,-1.876,-0.3452,-0.1685,0.0774,-0.5488,0.3309,0.0,-13.86,-32.82,18.18,27.74,-80.29,-121.27,0.0,995.29,45.215,55.701344,13.16937,239.35,NaN,,,61.135483,,0 / 2,129059,2020-12-05 13:04:39:905
