ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6512,-9.0288,-3.3137,-1.4283,-9.4554,-2.1736,2.2203,0.2562,-1.2094,-0.129,0.1794,0.139,0.0,12.9,40.56,27.78,199.92,75.33,142.22,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26142,2020-12-05 14:43:48:815
0.1317,-8.854,-2.6744,-1.1959,-9.3951,-2.544,1.3275,0.5411,-0.1304,-0.1217,-0.1627,0.1183,0.0,13.08,40.68,28.92,181.75,73.34,154.82,0.0,995.76,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26242,2020-12-05 14:43:48:915
-0.6632,-8.7774,-2.7175,-1.1345,-9.3955,-2.5704,0.4713,0.6181,-0.1471,0.1623,-0.1572,0.0334,0.0,12.84,39.12,30.06,180.1,73.14,156.51,0.0,995.76,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26342,2020-12-05 14:43:49:015
-1.1971,-8.8253,-2.8588,-1.1337,-9.4601,-2.322,-0.0634,0.6348,-0.5368,0.3688,-0.2446,-0.0021,0.0,14.88,40.44,28.98,176.69,73.75,155.51,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26441,2020-12-05 14:43:49:114
-1.2378,-9.0671,-2.1165,-1.2614,-9.5262,-1.9572,-0.0458,-0.0455,-0.1403,0.5618,-0.2702,0.1225,0.0,15.72,40.86,25.56,177.38,75.62,150.05,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26541,2020-12-05 14:43:49:214
-0.8188,-9.6777,-1.9633,-1.3515,-9.5936,-1.5185,0.5327,-0.084,-0.4448,-0.1162,-0.6087,-0.1383,0.0,16.08,42.42,22.8,182.32,76.8,144.8,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26641,2020-12-05 14:43:49:314
-2.8181,-10.1757,-0.5986,-1.2733,-9.6272,-1.3658,-1.5447,-0.5485,0.7672,-0.005,-0.8048,-0.1939,0.0,18.0,43.26,21.6,184.14,78.66,137.88,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26741,2020-12-05 14:43:49:414
-2.2506,-9.8907,-0.2658,-1.3555,-9.6457,-1.1376,-0.9,-0.0488,1.1807,0.1831,-0.3741,-0.0473,0.0,17.82,42.84,20.4,186.02,79.32,133.88,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26841,2020-12-05 14:43:49:514
-1.7047,-9.7974,-0.0239,-1.4996,-9.6345,-1.0476,-0.2051,-0.1629,1.0236,-0.2543,-0.1426,0.0101,0.0,18.78,43.08,20.64,198.89,79.53,124.94,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,26941,2020-12-05 14:43:49:614
-2.0878,-9.6106,0.3759,-1.6307,-9.6047,-1.1226,-0.4571,-0.0059,1.4985,-0.2665,-0.0552,0.0541,0.0,18.24,42.84,20.52,200.57,78.6,125.42,0.0,995.67,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27041,2020-12-05 14:43:49:714
-1.6975,-9.5532,0.0096,-1.7135,-9.5879,-1.1429,0.0159,0.0347,1.1525,-0.3752,-0.0442,-0.0222,0.0,18.3,41.28,20.76,202.33,78.19,123.91,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27141,2020-12-05 14:43:49:814
-2.4757,-10.3504,-1.4342,-1.781,-9.5574,-1.2864,-0.6947,-0.7931,-0.1478,-0.3447,-0.2483,0.3522,0.0,18.9,41.16,22.86,201.65,77.05,125.84,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27242,2020-12-05 14:43:49:915
-1.5874,-10.5204,-3.4621,-2.2335,-9.4272,-1.5195,0.6461,-1.0932,-1.9426,-0.3392,-0.2849,0.2233,0.0,21.24,39.9,22.86,202.79,75.36,124.48,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27341,2020-12-05 14:43:50:014
-1.4988,-8.4039,-1.9657,-2.1066,-9.3883,-1.8952,0.7374,1.2226,-0.015,-0.3746,-0.1701,-0.214,0.0,21.66,38.58,24.96,190.75,73.2,131.98,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27441,2020-12-05 14:43:50:114
-1.4007,-8.629,-3.5004,-1.98,-9.3906,-2.0164,0.6103,0.7526,-1.5713,-0.1492,-0.3875,-0.0528,0.0,21.6,37.44,24.72,185.96,73.22,134.96,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27542,2020-12-05 14:43:50:215
-1.8053,-8.5739,-3.2778,-1.8449,-9.3726,-2.2184,0.4049,0.6701,-1.1735,-0.027,-0.4755,-0.1798,0.0,22.8,37.38,24.42,175.29,72.83,139.18,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27642,2020-12-05 14:43:50:315
-1.2618,-8.9785,-3.0647,-1.7759,-9.3962,-2.1744,0.5016,0.4224,-0.9007,0.1782,-0.5738,-0.2201,0.0,23.16,38.4,22.44,170.53,72.93,140.82,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27741,2020-12-05 14:43:50:414
-0.5746,-8.8397,-2.8324,-1.6539,-9.4449,-2.0562,0.8767,0.7065,-0.8372,0.1813,-0.8469,-0.2232,0.0,23.58,39.6,20.94,164.13,74.39,141.19,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27842,2020-12-05 14:43:50:515
-1.6544,-8.2076,-2.8612,-1.6201,-9.4919,-1.857,0.462,1.183,-0.9998,0.1306,-1.123,-0.0234,0.0,24.3,40.02,18.18,160.61,75.12,140.73,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,27942,2020-12-05 14:43:50:615
-2.7965,-10.894,-3.5435,-1.7558,-9.4834,-1.7754,-1.2743,-1.5188,-1.6822,-0.1969,-1.0204,-0.1218,0.0,25.86,39.72,16.08,157.23,75.45,138.9,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28042,2020-12-05 14:43:50:715
-2.5092,-12.862,0.6512,-1.8909,-9.4144,-1.991,-0.908,-4.9541,2.6272,-0.2201,-1.2605,-0.2586,0.0,25.38,40.02,13.32,150.12,74.07,136.72,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28141,2020-12-05 14:43:50:814
-2.6983,-8.9402,2.186,-1.9486,-9.4178,-1.9179,-0.5983,1.1071,4.1844,-0.5426,-1.0772,-0.1114,0.0,25.5,39.72,11.52,142.09,73.72,137.42,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28241,2020-12-05 14:43:50:914
-2.2027,-9.8884,-0.3974,-2.2455,-9.4493,-1.3559,-0.8471,-0.8113,0.6824,-0.2897,-0.4798,0.0273,0.0,26.82,40.14,9.54,148.98,74.37,129.17,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28342,2020-12-05 14:43:51:015
-1.7406,-10.803,-0.5435,-2.3127,-9.4747,-1.0252,1.0745,-0.1636,1.4676,-0.195,-0.7486,-0.0131,0.0,26.52,39.24,9.12,171.09,75.05,113.91,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28442,2020-12-05 14:43:51:115
-2.3009,-9.0192,0.6991,-2.3563,-9.4659,-1.0072,-0.1244,0.2864,1.3678,-0.3679,-0.8738,0.0627,0.0,26.58,39.42,7.32,168.44,74.92,113.87,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28541,2020-12-05 14:43:51:214
-1.8005,-9.2299,0.4118,-2.4831,-9.4426,-0.9169,0.5465,0.218,1.489,-0.3154,-0.1951,0.0291,0.0,28.14,38.4,6.96,169.47,74.4,110.48,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28642,2020-12-05 14:43:51:315
-2.5523,-12.1677,-1.3384,-2.4811,-9.4365,-0.9829,0.142,-0.9457,-0.0054,-0.3532,-0.7101,0.1458,0.0,27.6,39.0,6.96,169.03,74.37,110.63,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28742,2020-12-05 14:43:51:415
-2.8707,-10.3361,-2.6265,-2.5553,-9.412,-1.0271,-0.4366,-0.8837,-1.0325,-0.4675,-1.2311,-0.2128,0.0,28.62,38.28,6.06,166.32,73.74,111.74,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28841,2020-12-05 14:43:51:514
-4.1253,-7.9921,-2.6624,-2.5177,-9.3944,-1.2552,-1.5454,1.6298,-1.5916,-0.4724,-1.2177,-0.189,0.0,28.14,38.76,3.0,149.36,73.6,114.1,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,28941,2020-12-05 14:43:51:614
-4.3193,-8.0735,-2.5715,-2.7424,-9.2965,-1.4914,-1.7902,1.1135,-1.1046,-0.2311,-1.0448,-0.0803,0.0,28.5,38.64,2.46,136.95,72.09,118.39,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29041,2020-12-05 14:43:51:714
-4.2666,-8.538,-2.9378,-3.1598,-9.1174,-1.7489,-1.3128,0.541,-1.3552,-0.1602,-0.5537,-0.0796,0.0,28.14,38.58,-0.3,123.88,69.11,118.73,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29142,2020-12-05 14:43:51:815
-3.6752,-8.3225,-2.6792,-3.2722,-9.0572,-1.8521,-0.1442,0.68,-0.7965,-0.1168,-0.4889,-0.1157,0.0,27.48,38.7,-0.96,117.15,67.83,119.24,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29241,2020-12-05 14:43:51:914
-4.4701,-7.9538,-2.514,-3.3433,-9.0206,-1.903,-1.1268,1.0668,-0.611,0.0976,-0.2336,-0.0851,0.0,26.22,39.36,-2.04,107.4,66.9,119.65,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29341,2020-12-05 14:43:52:014
-5.083,-7.6329,-2.7869,-3.5747,-8.9325,-1.8978,-1.6544,1.2588,-0.9873,0.3511,0.4151,0.0755,0.0,27.18,39.18,-2.82,107.01,66.43,118.75,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29442,2020-12-05 14:43:52:115
-3.5004,-8.3824,-1.9489,-3.7972,-8.8157,-2.0086,0.2968,0.4334,0.0597,0.2008,0.6931,0.2374,0.0,27.78,38.52,-2.82,99.82,65.0,117.66,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29542,2020-12-05 14:43:52:215
-4.0942,-9.4981,-2.3536,-3.775,-8.8119,-2.0662,-0.3192,-0.6861,-0.2874,0.4427,1.1464,0.07,0.0,28.08,38.4,-1.5,109.12,63.97,118.69,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29642,2020-12-05 14:43:52:315
-1.6856,-10.8604,-1.9322,-3.2616,-9.0216,-2.0354,1.1738,-3.5771,0.2445,0.2601,1.0388,-0.6142,0.0,28.74,38.58,1.26,112.13,64.68,119.93,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29742,2020-12-05 14:43:52:415
-2.1908,-8.7894,0.7039,-2.6321,-9.2134,-2.0869,0.4413,0.424,2.7908,0.3682,0.6723,-0.2165,0.0,25.56,40.08,3.54,120.85,69.97,128.41,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29842,2020-12-05 14:43:52:515
-1.9825,-10.0799,0.7374,-2.3953,-9.3779,-1.5771,0.4129,-0.702,2.3145,0.3065,0.6289,-0.0173,0.0,25.32,40.26,3.3,126.49,72.17,125.2,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,29942,2020-12-05 14:43:52:615
-2.4541,-9.886,1.1732,-2.2053,-9.488,-1.1332,-0.2489,-0.3979,2.3064,0.3315,0.8238,0.0266,0.0,24.96,40.32,4.5,139.69,73.75,121.34,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30042,2020-12-05 14:43:52:715
-1.5515,-9.704,1.0798,-2.0315,-9.5677,-0.7088,0.3675,-0.1028,1.633,0.122,0.8782,0.0303,0.0,24.9,40.86,5.1,164.94,76.94,110.57,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30142,2020-12-05 14:43:52:815
-0.9936,-9.3161,1.1253,-1.9083,-9.6099,-0.4225,0.9147,0.2938,1.5478,0.2772,0.9875,0.0541,0.0,24.6,40.02,8.1,177.26,77.69,107.42,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30242,2020-12-05 14:43:52:915
-1.2235,-9.6322,0.4932,-1.723,-9.6533,-0.1246,0.7965,0.2103,0.5867,0.1691,0.9881,-0.0772,0.0,24.0,40.98,9.18,203.11,79.85,94.14,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30342,2020-12-05 14:43:53:015
-1.9322,-10.9993,-0.6512,-1.6206,-9.6693,-0.2194,-0.3115,-1.33,-0.4318,-0.1431,1.4909,-0.0234,0.0,22.5,40.98,11.34,208.38,80.33,92.99,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30442,2020-12-05 14:43:53:115
-1.7622,-12.5891,-2.4254,-1.5166,-9.6609,-0.7328,-0.43,-1.743,-1.1634,-0.2805,1.3901,-0.1016,0.0,21.66,41.04,15.18,191.76,80.11,115.79,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30542,2020-12-05 14:43:53:215
-1.0056,-10.5659,-1.6975,-1.7192,-9.5924,-1.0956,0.7136,-0.9736,-0.6019,-0.2995,0.6803,0.2429,0.0,21.9,40.44,19.32,192.67,78.79,120.38,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30642,2020-12-05 14:43:53:315
0.9338,-7.767,-2.174,-1.8582,-9.4942,-1.6052,2.792,1.7272,-0.5688,-0.0808,0.3388,0.2527,0.0,21.84,39.42,21.48,188.72,75.87,127.93,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30742,2020-12-05 14:43:53:415
-1.3983,-8.9522,-3.6417,-1.5409,-9.5365,-1.6887,0.1427,0.5843,-1.953,0.2747,0.373,0.1036,0.0,23.34,38.28,21.06,180.55,75.85,133.36,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30842,2020-12-05 14:43:53:515
-0.9984,-9.0097,-3.194,-1.4137,-9.5514,-1.7153,0.4153,0.5417,-1.4787,0.4036,0.4756,0.0486,0.0,22.86,39.9,21.36,168.17,76.9,140.51,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,30942,2020-12-05 14:43:53:615
-0.7662,-8.6338,-2.0687,-1.3272,-9.5658,-1.7042,1.0047,0.6022,-0.4269,0.2002,0.169,0.059,0.0,21.72,38.94,21.36,168.06,77.1,141.91,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31042,2020-12-05 14:43:53:715
-0.9338,-8.5332,-1.2163,-1.4523,-9.5625,-1.6184,0.0365,1.199,0.0946,0.2601,0.0914,0.2777,0.0,22.5,39.48,21.06,168.43,77.34,141.65,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31142,2020-12-05 14:43:53:815
-2.4446,-12.7615,-4.3049,-1.6117,-9.5892,-1.2726,-0.3307,-1.9743,-2.0048,0.2008,-0.299,0.1714,0.0,23.4,39.66,19.26,179.07,77.55,131.66,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31242,2020-12-05 14:43:53:915
-0.5004,-9.5939,-0.3711,-1.4138,-9.6194,-1.2804,1.5806,0.4585,1.5167,0.1422,-0.5134,-0.2366,0.0,23.28,37.98,18.84,178.26,77.59,128.08,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31341,2020-12-05 14:43:54:014
-2.2099,-9.1222,0.9936,-1.2868,-9.6507,-1.174,-1.6814,-0.1173,2.1071,-0.0105,-0.1792,-0.1224,0.0,23.7,39.24,17.34,170.32,79.67,132.49,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31441,2020-12-05 14:43:54:114
-1.3025,-10.0679,-0.2203,-1.4,-9.6608,-0.9371,0.0309,-0.0294,1.0626,-0.057,-0.1291,-0.0687,0.0,24.18,40.26,16.14,179.86,80.11,123.8,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31543,2020-12-05 14:43:54:216
-2.2841,-9.692,-0.4501,-1.2761,-9.6802,-0.9143,-0.9118,0.1836,0.5316,-0.1138,0.0474,-0.1743,0.0,23.52,39.12,16.68,181.55,80.42,124.13,0.0,995.68,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31642,2020-12-05 14:43:54:315
-2.0112,-10.1374,-0.0766,-1.2114,-9.6737,-1.0589,-0.7694,-0.5456,0.8568,-0.3948,0.4011,-0.1682,0.0,23.22,39.9,18.54,177.91,80.56,131.16,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31742,2020-12-05 14:43:54:415
-2.7726,-10.5995,-0.3591,-1.1675,-9.6396,-1.3727,-1.5064,-0.9012,0.8903,-0.7069,0.585,-0.0479,0.0,21.78,39.84,22.08,173.06,80.11,136.28,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31842,2020-12-05 14:43:54:515
-2.2075,-10.5875,-2.2482,-1.3226,-9.5432,-1.8299,-0.4889,-0.4359,-0.2011,-0.4815,0.3431,0.3199,0.0,21.84,38.76,24.18,170.48,76.69,144.14,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,31942,2020-12-05 14:43:54:615
1.5419,-9.1174,-3.7949,-1.5531,-9.4045,-2.3052,2.4928,0.3053,-1.4836,-0.4058,-0.0418,0.1097,0.0,22.02,36.66,26.52,173.74,75.01,145.16,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32042,2020-12-05 14:43:54:715
0.0287,-7.8843,-3.8787,-1.2465,-9.3319,-2.7443,1.2752,1.4476,-1.1344,-0.3618,-0.5036,-0.1206,0.0,23.34,35.94,28.74,158.84,72.1,155.57,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32142,2020-12-05 14:43:54:815
-1.1229,-8.107,-3.8931,-1.1447,-9.201,-3.1939,0.0218,1.094,-0.6991,-0.2439,-0.5091,-0.0228,0.0,24.42,35.46,27.96,149.56,71.0,159.06,0.0,995.76,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32242,2020-12-05 14:43:54:915
-0.8164,-8.2674,-4.0224,-1.2342,-9.1538,-3.2947,0.4663,0.8281,-0.8233,0.0395,-0.5574,-0.0839,0.0,27.78,35.04,25.68,138.52,68.98,159.46,0.0,995.77,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32341,2020-12-05 14:43:55:014
-1.506,-8.9953,-3.9099,-1.2325,-9.1887,-3.1967,-0.5347,0.3989,-0.7617,0.2943,-0.6154,-0.1694,0.0,28.74,34.56,24.24,139.76,69.06,159.44,0.0,995.75,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32442,2020-12-05 14:43:55:115
-1.3552,-8.7511,-3.3879,-1.2837,-9.2375,-3.0316,-0.1702,0.2214,-0.6451,0.1727,-0.5934,-0.1218,0.0,28.56,36.18,22.74,135.3,70.2,157.57,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32541,2020-12-05 14:43:55:214
-0.6034,-9.127,-3.0886,-1.2968,-9.3015,-2.8231,0.8597,0.1209,-0.2703,0.3096,-0.6551,-0.1914,0.0,29.4,36.06,19.38,132.35,70.69,156.23,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32641,2020-12-05 14:43:55:314
-1.245,-9.3496,-3.1054,-1.3202,-9.3933,-2.4884,0.118,0.2003,-0.5471,0.1984,-0.8274,-0.0772,0.0,30.0,37.62,16.08,128.69,73.07,153.02,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32741,2020-12-05 14:43:55:414
-2.581,-9.7495,-2.9282,-1.4365,-9.3921,-2.4278,-1.3711,-0.168,-0.8534,-8.0E-4,-0.6068,-0.0192,0.0,30.3,37.74,14.52,128.34,73.54,150.34,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32842,2020-12-05 14:43:55:515
-1.0774,-9.5292,0.012,-1.4266,-9.3918,-2.4349,0.4216,0.1566,3.0519,-0.3563,-0.9373,-0.2489,0.0,29.58,37.26,12.6,127.12,73.28,149.63,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,32942,2020-12-05 14:43:55:615
-2.6193,-10.0368,-0.249,-1.5576,-9.4583,-2.0698,-0.7953,-0.2927,1.8475,-0.1266,-0.999,-0.1939,0.0,30.72,37.56,10.62,127.78,73.99,145.7,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33041,2020-12-05 14:43:55:714
-1.1325,-9.8165,0.5459,-1.7082,-9.5379,-1.5104,0.1032,0.065,2.4106,-0.0044,-0.6245,-0.087,0.0,30.78,38.58,9.9,134.23,75.17,140.63,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33141,2020-12-05 14:43:55:814
-1.652,-9.3257,0.577,-1.6099,-9.5874,-1.2881,-0.0259,0.2217,1.8584,-0.2622,-0.6569,-0.1175,0.0,31.14,37.98,6.6,144.45,77.59,128.97,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33242,2020-12-05 14:43:55:915
-2.1381,-9.7064,-0.6177,-1.5645,-9.6085,-1.1832,-0.5737,-0.0994,0.5777,-0.385,-0.5683,-0.0894,0.0,30.66,37.56,5.82,146.62,78.14,127.72,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33342,2020-12-05 14:43:56:015
-2.3847,-9.3808,-1.0343,-1.5925,-9.5851,-1.3263,-1.1678,0.1014,0.0798,-0.3093,0.1054,-0.0149,0.0,31.38,37.74,5.28,138.96,77.8,129.79,0.0,995.69,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33442,2020-12-05 14:43:56:115
-3.0216,-11.6074,-3.1485,-1.9923,-9.4875,-1.4795,-1.058,-1.6719,-1.0978,-0.0429,-0.5763,0.3852,0.0,31.92,39.36,7.86,142.88,76.53,130.61,0.0,995.7,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33542,2020-12-05 14:43:56:215
-1.5108,-8.2818,-1.6664,-2.0149,-9.4434,-1.7126,0.4513,0.0983,-0.6434,-0.1633,-0.2971,-0.1468,0.0,33.54,39.24,5.76,139.4,74.75,128.28,0.0,995.72,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33641,2020-12-05 14:43:56:314
-1.3288,-9.5723,-4.1876,-1.8904,-9.4665,-1.7268,0.5859,-0.7306,-2.1106,-0.0612,-0.6001,-0.2605,0.0,33.24,39.54,5.34,132.74,74.44,131.23,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33741,2020-12-05 14:43:56:414
-1.834,-8.5907,-2.9019,-1.7233,-9.4322,-2.0575,0.0573,0.7167,-1.0378,-0.1376,-0.6148,-0.2409,0.0,33.24,40.86,2.76,115.94,74.12,140.05,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33841,2020-12-05 14:43:56:514
-1.0918,-8.8684,-2.7199,-1.597,-9.4112,-2.2469,0.2698,0.5407,-0.618,-0.1852,-0.7198,-0.2941,0.0,32.64,40.8,0.96,108.83,73.92,141.97,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,33942,2020-12-05 14:43:56:615
-0.6728,-9.2036,-3.3352,-1.4371,-9.4519,-2.183,0.7643,0.2484,-1.1523,0.0848,-0.8848,-0.3747,0.0,32.16,43.38,-1.92,98.04,74.21,146.04,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34041,2020-12-05 14:43:56:714
-1.4485,-8.3249,-2.2841,-1.2413,-9.4523,-2.2986,-0.2073,1.1274,0.0144,-0.0221,-1.0008,-0.2715,0.0,29.94,45.6,-5.94,86.84,74.69,149.96,0.0,995.73,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34142,2020-12-05 14:43:56:815
-2.3631,-9.5795,-2.5834,-1.2839,-9.4696,-2.2017,-1.0793,-0.1099,-0.3817,0.0231,-0.8219,-0.156,0.0,29.88,45.66,-8.94,80.12,74.91,150.58,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34241,2020-12-05 14:43:56:914
-2.6983,-10.0847,-0.3951,-1.4062,-9.4485,-2.2176,-1.2921,-0.6362,1.8225,-0.1822,-1.1523,-0.2482,0.0,30.18,46.26,-12.78,77.68,74.74,148.73,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34342,2020-12-05 14:43:57:015
-2.6553,-9.2587,0.3879,-1.5594,-9.4901,-1.9171,-1.1892,0.0112,1.9506,-0.1266,-1.1529,-0.0833,0.0,28.26,47.4,-15.36,75.78,74.85,146.47,0.0,995.74,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34442,2020-12-05 14:43:57:115
-2.5379,-9.1605,0.0072,-1.9096,-9.5092,-1.4487,-0.6283,0.3487,1.4559,-0.1162,-0.495,-0.1016,0.0,25.44,48.12,-20.34,78.48,75.63,132.8,0.0,995.71,0.0,55.701344,13.16936,239.35,NaN,,,50.94516,,0 / 0,34542,2020-12-05 14:43:57:215
