sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.087;8.5547;0.4908;-0.972;9.7548;0.265;2.5379;-1.3365;-0.1788;0.1756;1.1207;0.5649;0.0;4.68;-41.28;-14.64;71.07;-84.1;74.75;0.0;996.78;60.351;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 5;78553;2020-12-03 17:40:10:634
1.4533;10.0224;0.8691;0.4452;9.7878;0.4141;0.649;0.2299;0.5747;-0.0382;-0.305;-0.4632;0.0;6.06;-41.22;-13.98;280.24;-86.44;-47.07;0.0;996.77;58.617;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 5;79053;2020-12-03 17:40:11:134
-3.2969;9.6226;-0.2107;-1.6717;9.6503;-0.4978;-1.3595;-0.3988;0.6606;0.4658;-1.6331;-0.0062;0.0;3.06;-43.68;-15.24;121.16;-79.75;106.58;0.0;996.8;59.168;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;79553;2020-12-03 17:40:11:634
-0.8236;10.0129;0.6177;-2.1433;9.5591;-0.4473;1.164;0.0324;0.9477;-0.2086;0.1678;-0.0111;0.0;-1.38;-46.56;-12.54;138.26;-77.1;101.79;0.0;996.79;61.181;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;80053;2020-12-03 17:40:12:134
-1.609;9.3353;0.3208;-1.861;9.6282;0.0736;-0.7296;0.3344;-0.2676;-0.029;-0.0589;0.2125;0.0;-2.04;-46.32;-9.84;135.67;-79.05;87.73;0.0;996.8;60.343;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 5;80553;2020-12-03 17:40:12:634
-3.3161;8.7439;1.1038;-2.8235;9.3528;0.85;-0.4926;-0.6089;0.2538;-0.7382;1.1097;-0.0197;0.0;4.2;-40.92;-14.76;110.38;-73.38;78.81;0.0;996.77;62.028;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 5;81053;2020-12-03 17:40:13:134
0.9194;11.7296;1.0702;-2.3809;9.5123;0.1327;4.5333;3.6155;0.9734;-0.2184;1.2967;0.3719;0.0;9.96;-39.48;-8.22;85.13;-75.93;86.81;0.0;996.78;69.709;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;81552;2020-12-03 17:40:13:633
-1.7885;9.7088;-1.4701;-1.4523;9.6841;-0.5275;0.0828;0.4365;0.1445;0.0076;-0.2934;-0.3605;0.0;10.92;-39.12;-0.78;51.55;-80.93;109.96;0.0;996.79;62.911;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;82052;2020-12-03 17:40:14:133
-1.6928;10.4151;-1.3767;-0.8121;9.7329;-0.8844;-0.6077;0.4859;-0.5642;-0.0736;-0.0155;0.1312;0.0;8.1;-40.2;-3.18;103.32;-82.76;137.54;0.0;996.8;60.451;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;82553;2020-12-03 17:40:14:634
-0.1532;9.4718;0.4262;-0.9505;9.7594;-0.1412;0.6704;-0.666;0.6823;0.0082;-1.6306;-0.1541;0.0;6.42;-40.68;-7.14;83.68;-84.38;98.45;0.0;996.76;55.627;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;83052;2020-12-03 17:40:15:133
-1.5443;10.2427;-1.7191;-1.7957;9.589;-0.9978;-0.4309;-1.0127;-0.5202;0.5299;-0.6929;0.4336;0.0;-6.42;-44.7;-0.48;191.32;-77.91;119.06;0.0;996.82;53.103;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;83553;2020-12-03 17:40:15:634
-0.5722;10.0823;0.2849;-1.3953;9.702;-0.3077;0.1359;-0.3404;0.8368;-0.0675;0.3681;-0.027;0.0;-10.38;-44.58;-5.46;171.03;-81.62;102.44;0.0;996.78;59.693;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;84052;2020-12-03 17:40:16:133
-1.2953;10.6785;-2.7893;-1.1713;9.703;-0.8063;0.7379;-0.3366;-1.1523;0.1665;-0.4205;0.0188;0.0;-9.72;-45.42;5.46;219.51;-81.66;124.54;0.0;996.79;58.884;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;84552;2020-12-03 17:40:16:633
-1.5323;8.6218;-2.514;-2.0515;9.2968;-2.3519;0.6245;-0.6846;-0.21;-0.1817;-0.1737;0.0347;0.0;-5.1;-45.12;13.92;240.18;-71.44;138.9;0.0;996.81;59.647;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;85053;2020-12-03 17:40:17:134
-2.162;9.6034;0.1796;-1.7727;9.599;-0.9418;-0.478;-0.0171;1.1717;-0.2294;-0.0191;-0.0637;0.0;-5.46;-45.6;7.14;219.02;-78.19;117.98;0.0;996.78;60.361;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;85552;2020-12-03 17:40:17:633
-0.668;9.8261;0.103;-1.5697;9.6642;-0.5555;0.9017;0.1619;0.6584;0.2795;0.0151;-0.0508;0.0;-4.2;-45.12;5.94;216.68;-80.22;109.49;0.0;996.75;56.909;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;86053;2020-12-03 17:40:18:134
-2.7486;7.1397;-3.1269;-1.7486;9.4793;-1.8042;-1.4981;-1.6692;-0.4273;0.4566;0.4311;-0.1205;0.0;4.32;-43.38;11.34;261.78;-75.16;135.9;0.0;996.81;63.668;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;86553;2020-12-03 17:40:18:634
-1.9849;9.3592;-1.0822;-2.0563;9.4556;-1.5913;0.0715;-0.0964;0.5091;-0.5788;-0.1028;-0.1431;0.0;4.98;-42.6;5.52;202.6;-74.62;127.74;0.0;996.8;59.696;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;87053;2020-12-03 17:40:19:134
-1.0391;10.1206;0.1532;-2.5725;9.4632;-0.0141;1.5334;0.6574;0.1674;-0.004;0.1824;0.0744;0.0;6.84;-40.26;-3.54;132.95;-74.79;90.31;0.0;996.74;58.059;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;87553;2020-12-03 17:40:19:634
-1.4485;9.6106;0.2993;-1.9192;9.6111;-0.336;0.7891;0.1934;0.6641;0.5763;-0.2751;-0.0704;0.0;5.34;-40.86;-0.9;152.09;-78.54;99.93;0.0;996.77;56.217;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;88053;2020-12-03 17:40:20:134
-2.0399;8.8445;-2.9641;-1.9038;9.3248;-2.3652;-0.1362;-0.4803;-0.5989;-0.0492;-0.2568;0.0164;0.0;0.84;-38.04;10.8;245.76;-72.33;141.76;0.0;996.81;55.753;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;88553;2020-12-03 17:40:20:634
-1.3576;10.4151;-0.1484;-1.9349;9.5861;-0.7297;-0.1362;0.0173;0.5716;-0.434;0.2111;-0.0441;1.0;0.6;-38.52;2.76;201.36;-77.83;110.66;0.0;996.79;54.554;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;89053;2020-12-03 17:40:21:134
-1.3264;9.8381;1.5012;-1.6399;9.6664;0.2025;0.1962;0.1621;0.9276;0.0877;0.0841;-0.2555;0.0;4.26;-39.66;0.0;189.84;-80.3;82.96;0.0;996.73;53.815;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;89553;2020-12-03 17:40:21:634
-3.2155;8.38;-3.3831;-1.9097;9.539;-1.2373;-1.6697;-0.934;-1.4659;0.2825;0.56;-0.096;0.0;6.72;-38.22;6.12;273.28;-76.58;122.94;0.0;996.8;58.897;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;90053;2020-12-03 17:40:22:134
-1.1038;9.1844;-3.0814;-1.7614;9.1816;-2.9605;0.3823;-0.4856;-0.2741;-0.0015;0.7567;0.1984;0.0;4.74;-35.46;12.18;263.25;-69.53;145.67;0.0;996.8;54.844;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;90552;2020-12-03 17:40:22:633
-2.8683;9.886;-2.3823;-0.1335;9.3016;-3.1037;-2.2464;0.7807;0.9057;0.0321;-0.9422;0.1801;0.0;-0.72;-36.72;15.0;326.17;-71.53;177.54;0.0;996.82;56.578;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;91053;2020-12-03 17:40:23:134
-0.3974;9.6872;-2.5475;-1.3298;9.4309;-2.3366;0.0536;0.1917;-0.1439;-0.07;0.439;-0.0551;2.0;4.08;-38.94;9.42;217.59;-74.09;150.35;0.0;996.79;55.979;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;91552;2020-12-03 17:40:23:633
-1.2259;9.3233;-2.4709;-0.7606;9.3647;-2.8096;-0.4653;-0.0414;0.3387;0.1597;0.596;0.1251;2.0;2.76;-38.7;11.46;227.3;-73.01;162.01;0.0;996.79;59.861;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;92053;2020-12-03 17:40:24:134
-2.7606;9.3927;-2.332;-0.9123;9.3482;-2.8195;-1.8483;0.0446;0.4875;-0.1249;-0.6636;-0.093;1.0;4.32;-37.8;11.76;10.99;-72.41;162.07;0.0;996.79;59.084;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;92552;2020-12-03 17:40:24:633
-1.0271;8.969;-2.7127;-1.5598;9.358;-2.483;1.4329;0.3915;-0.0238;0.1237;0.2331;0.0164;2.0;5.94;-37.5;10.08;284.75;-72.6;147.86;0.0;996.76;62.122;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;93053;2020-12-03 17:40:25:134
0.9888;9.1701;-4.1972;-0.9171;9.2195;-3.214;2.914;-0.3679;-0.9976;-0.1848;0.541;-0.1278;0.0;2.64;-37.74;13.5;280.85;-69.83;162.22;0.0;996.8;57.432;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;93553;2020-12-03 17:40:25:634
-2.4661;10.9945;-1.3001;-1.5749;9.5333;-1.675;-0.441;1.2816;0.758;-0.7596;-0.4577;-0.0826;2.0;5.88;-37.74;5.82;158.53;-76.44;136.76;0.0;996.77;56.717;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;94053;2020-12-03 17:40:26:134
-1.2714;9.5412;0.5818;-1.6007;9.657;-0.5917;0.2815;0.2122;1.2549;0.266;-0.1737;-0.0551;0.0;4.92;-38.4;2.46;186.19;-79.98;110.29;0.0;996.76;59.933;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;94553;2020-12-03 17:40:26:634
-0.7494;8.5547;-2.763;-1.1081;9.5568;-1.9001;0.3587;-1.002;-0.8629;0.3137;0.3425;0.0243;0.0;2.88;-36.9;10.62;309.52;-77.04;149.75;0.0;996.8;59.214;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;95052;2020-12-03 17:40:27:133
-1.7598;8.8875;-2.3799;-1.4706;9.4348;-2.2341;-0.0402;-0.6383;-0.0764;-0.263;-0.7394;-0.0111;0.0;8.16;-37.08;7.38;94.73;-74.17;146.64;0.0;996.79;60.249;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;95552;2020-12-03 17:40:27:633
-0.6656;11.1525;1.4054;-2.5433;9.4475;-0.6679;1.5137;0.0194;1.944;-0.2526;0.1348;0.0738;0.0;7.98;-36.66;2.28;177.17;-74.45;104.71;0.0;996.81;61.979;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;96053;2020-12-03 17:40:28:134
-2.5212;9.3472;-0.4932;-1.4614;9.6897;-0.3783;-1.0598;-0.3425;-0.1149;0.1976;0.483;0.1257;0.0;4.44;-37.2;4.44;249.92;-81.08;99.1;0.0;996.75;58.43;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;96553;2020-12-03 17:40:28:634
-1.0822;9.8429;-1.573;-1.8309;9.5964;-0.8526;-0.197;-0.2635;-0.8258;-0.1475;1.3584;-0.129;0.0;4.86;-38.58;3.96;217.94;-78.11;114.97;0.0;996.77;61.289;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;97054;2020-12-03 17:40:29:135
-0.5866;9.0839;-2.0327;-1.2303;9.6331;-1.3635;0.7371;-0.5612;-0.8679;-0.1976;-0.3331;-0.1956;0.0;3.96;-39.72;4.08;171.5;-79.21;137.94;0.0;996.79;56.4;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;97553;2020-12-03 17:40:29:634
-1.8747;9.1629;0.7662;-1.6729;9.6623;0.1069;-0.4916;-0.3677;0.8053;0.0186;-0.6196;0.2625;0.0;4.8;-39.0;-3.06;120.27;-80.16;86.34;0.0;996.81;60.71;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;98053;2020-12-03 17:40:30:134
-1.3097;9.7615;-0.7422;-1.6813;9.6541;-0.3754;0.3717;0.1073;-0.3668;0.3131;-0.5989;-0.2207;0.0;3.66;-41.52;-0.84;153.77;-79.88;102.59;0.0;996.76;60.39;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;98553;2020-12-03 17:40:30:634
-3.1054;8.8445;-1.5108;-2.0862;9.4313;-1.6936;-0.7271;-0.5725;0.0344;0.3399;-0.7333;0.1666;0.0;5.34;-42.42;5.7;200.01;-74.1;129.07;0.0;996.78;59.288;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;99053;2020-12-03 17:40:31:134
-2.775;9.8405;-0.103;-2.5141;9.4575;-0.636;-0.2584;0.6726;-0.1996;-0.142;-0.7088;-0.2628;0.0;14.7;-45.36;-1.14;72.76;-75.24;109.71;0.0;996.8;60.042;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;99553;2020-12-03 17:40:31:634
-1.9585;9.2539;0.4549;-1.6944;9.6549;0.285;-0.2641;-0.4011;0.1699;0.1646;-0.6557;0.1526;0.0;14.16;-48.3;-1.5;345.97;-79.91;80.45;0.0;996.77;61.425;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;100053;2020-12-03 17:40:32:134
-2.3727;9.625;-0.067;-1.6269;9.6707;-0.0067;-1.1912;-0.266;-0.1035;0.1005;-0.3221;-0.0117;0.0;16.8;-53.7;-2.76;21.5;-80.45;90.23;0.0;996.74;60.014;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;100553;2020-12-03 17:40:32:634
-2.6696;9.0168;-0.158;-2.6106;9.4336;-0.6009;-0.059;-0.4168;0.4428;0.161;1.0175;-0.1327;0.0;13.68;-49.98;2.1;343.16;-74.76;97.51;0.0;996.8;61.766;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;101054;2020-12-03 17:40:33:135
-2.9186;10.9897;-0.5411;-3.0691;9.294;-0.6095;0.7347;2.1338;-1.4256;-0.7401;0.3547;0.3444;0.0;1.2;-48.12;19.32;239.46;-71.39;101.23;0.0;996.79;60.08;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;101553;2020-12-03 17:40:33:634
-2.4469;9.5077;-0.0742;-1.1168;9.7428;-0.0073;-0.9782;-0.5344;-0.0094;0.1634;0.1476;-0.173;0.0;-28.8;-47.7;6.18;190.25;-83.46;90.38;0.0;996.75;61.509;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;102054;2020-12-03 17:40:34:135
-2.107;9.9458;-0.3759;-1.8328;9.6159;-0.5874;-0.1928;0.4017;0.1923;0.4096;-0.6929;-0.1131;0.0;-19.8;-50.34;-5.94;180.74;-78.68;107.77;0.0;996.77;60.906;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;102552;2020-12-03 17:40:34:633
-1.0798;10.8652;-0.7662;-2.3307;9.513;-0.4907;1.2605;1.4839;-0.2588;-0.2776;-0.473;-0.0331;0.0;-13.2;-50.7;-4.8;177.38;-75.52;106.1;0.0;996.8;60.617;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;103052;2020-12-03 17:40:35:133
-1.1995;9.8788;0.4669;-1.3694;9.7035;0.3692;0.4165;-0.1312;0.0617;0.0198;-0.4248;0.0103;0.0;-14.22;-49.62;-1.08;167.23;-81.68;74.91;0.0;996.77;59.596;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;103552;2020-12-03 17:40:35:633
-2.8803;10.3193;0.3687;-1.6928;9.6594;0.0031;-1.1875;0.6599;0.3656;0.1139;-0.4779;0.1165;0.0;-14.46;-49.14;6.12;195.02;-80.06;89.89;0.0;996.77;61.053;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;104053;2020-12-03 17:40:36:134
-2.1692;9.2419;-2.004;-2.2632;9.4804;-1.0819;0.094;-0.2385;-0.9221;0.1915;-0.2097;-0.1009;0.0;-12.96;-45.06;15.6;231.09;-75.18;115.55;0.0;996.78;57.7;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;104553;2020-12-03 17:40:36:634
-3.3903;8.107;-1.6497;-2.4286;9.3464;-1.7077;-0.7462;-0.6241;0.2807;0.0205;-0.5054;0.2002;1.0;-12.72;-43.8;21.3;244.15;-72.38;125.11;0.0;996.79;57.43;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;105052;2020-12-03 17:40:37:133
-0.182;9.8692;0.1413;-2.2784;9.5236;-0.5299;1.9504;0.2906;1.1237;-0.1152;0.1995;0.0225;0.0;-14.28;-50.04;6.78;202.4;-75.66;102.83;0.0;996.8;59.181;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;105552;2020-12-03 17:40:37:633
-1.7478;9.7591;0.4166;-1.446;9.6861;0.5086;-0.2372;0.0131;0.0397;0.0516;-0.1493;-0.0911;0.0;-11.52;-54.84;0.72;171.41;-81.01;70.62;0.0;996.76;60.804;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;106053;2020-12-03 17:40:38:134
-2.0567;9.3161;-0.6824;-2.0234;9.5953;0.0795;0.1918;-0.2815;-0.726;0.1054;-0.2549;-0.0166;0.0;-19.26;-57.6;4.62;187.87;-78.08;87.75;0.0;996.78;62.554;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;106553;2020-12-03 17:40:38:634
-2.1932;8.9115;-0.7063;-2.0839;9.5491;-0.8016;-0.1093;-0.6376;0.0953;0.0107;-0.214;-0.0545;0.0;-30.72;-60.0;25.98;227.23;-76.84;111.04;0.0;996.79;60.236;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;107052;2020-12-03 17:40:39:133
-2.6529;9.4981;-0.2466;-2.1994;9.5529;-0.2728;-0.2691;-0.0931;0.0309;-0.0559;-0.0436;0.028;0.0;-23.1;-58.32;19.8;214.54;-76.94;97.07;0.0;996.79;59.297;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;107552;2020-12-03 17:40:39:633
-2.0926;9.4861;0.1413;-1.9479;9.6088;-0.2169;-0.1878;0.2987;0.2936;0.0247;0.0126;0.0213;0.0;-25.32;-61.92;22.68;216.81;-78.47;96.35;0.0;996.76;57.485;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;108053;2020-12-03 17:40:40:134
-2.1213;9.2419;-0.3591;-2.0643;9.5857;-0.1487;0.0316;0.0177;-0.0931;-0.0767;0.1244;-0.063;0.0;-26.76;-58.98;27.12;217.76;-78.08;93.52;0.0;996.79;57.902;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;108553;2020-12-03 17:40:40:634
-3.1293;9.2491;0.2682;-3.7753;9.0408;0.4257;-0.4243;1.6353;0.2375;-0.0632;0.1183;-0.7478;0.0;-23.52;-64.02;59.88;227.06;-67.21;83.57;0.0;996.78;59.723;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;109053;2020-12-03 17:40:41:134
-5.9474;6.8237;0.929;-6.2551;7.4915;0.9597;0.8704;0.5245;-0.3372;0.0394;-0.0246;-1.0E-4;1.0;-42.54;-18.12;74.16;231.68;-49.81;81.28;0.0;996.82;61.135;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;109552;2020-12-03 17:40:41:633
-6.7447;7.6832;0.8212;-6.2461;7.5365;0.5989;-0.8051;-0.2483;0.1601;-0.2581;0.3083;0.0811;1.0;-18.54;-28.14;56.1;235.87;-50.22;84.52;0.0;996.78;58.587;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;110053;2020-12-03 17:40:42:134
-0.3974;8.7583;0.6512;-3.1317;9.279;-0.5121;1.7765;-0.6668;0.6893;-0.354;1.5673;0.8716;0.0;-31.86;-63.48;28.8;212.36;-67.85;95.72;0.0;996.77;58.431;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;110553;2020-12-03 17:40:42:634
-1.2019;10.3864;0.6297;-1.7373;9.6305;0.6364;1.2609;0.0759;0.3021;-0.1549;0.1446;-0.0844;0.0;-16.2;-51.84;-8.52;147.04;-79.12;69.88;0.0;996.74;59.152;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;111053;2020-12-03 17:40:43:134
-1.4342;9.3185;-0.0192;-1.6588;9.656;0.4234;0.4712;-0.6775;-0.1528;0.1585;-0.1096;-0.1138;0.0;-15.42;-50.94;-5.4;156.32;-79.48;71.39;0.0;996.77;55.674;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;111553;2020-12-03 17:40:43:634
-2.8803;9.6777;-0.2155;-2.0001;9.5979;-0.2251;-1.6943;-0.423;0.1605;0.0913;-0.3478;0.0041;0.0;-19.62;-55.14;4.08;191.59;-78.16;96.42;0.0;996.77;51.676;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;112053;2020-12-03 17:40:44:134
-2.1836;9.8907;-0.7159;-1.7674;9.6373;-0.41;-0.5311;0.7179;-0.4375;0.1561;-0.1822;0.0811;0.0;-22.2;-49.92;13.5;214.38;-79.34;103.06;0.0;996.77;50.795;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;112553;2020-12-03 17:40:44:634
-1.6257;9.431;-1.767;-1.8155;9.4945;-1.6515;0.1036;-0.0731;-0.0963;-0.0327;0.1775;-0.1009;0.0;-20.28;-44.88;17.76;242.63;-75.51;132.29;0.0;996.78;52.609;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;113053;2020-12-03 17:40:45:134
-1.9513;9.2443;-2.0902;-2.0951;9.3759;-1.968;0.2419;-0.1867;-0.0384;0.172;0.0682;0.0029;0.0;-15.6;-44.16;18.12;243.0;-72.96;133.21;0.0;996.76;50.517;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;113553;2020-12-03 17:40:45:634
-2.6289;8.9713;-0.1293;-2.3344;9.4415;-1.2563;0.1317;-0.6641;0.5284;-0.7376;0.2203;-0.0484;0.0;-11.34;-45.6;14.28;228.77;-74.32;118.29;0.0;996.78;51.605;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;114053;2020-12-03 17:40:46:134
-2.2674;11.0304;-0.6728;-2.0746;9.5833;0.1628;-0.0444;1.6387;-0.9625;0.3381;0.4579;0.422;0.0;-7.8;-44.04;0.78;179.68;-76.55;82.16;0.0;996.82;62.283;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;114553;2020-12-03 17:40:46:634
-0.012;11.1046;-4.4126;-0.9019;9.74;-0.6998;1.4502;0.0622;-2.5085;0.3344;-0.8414;-0.1651;0.0;-7.44;-44.16;4.68;227.43;-83.32;127.81;0.0;996.73;59.032;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;115053;2020-12-03 17:40:47:134
-0.7446;9.0504;-2.411;-0.6035;9.5488;-2.1508;-1.1754;-0.1106;-0.502;-0.1811;-0.8683;0.1624;0.0;-11.22;-39.96;12.96;270.74;-76.83;164.33;0.0;996.83;57.147;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;115553;2020-12-03 17:40:47:634
-2.253;9.1485;1.1493;-1.5298;9.6402;-0.9468;0.268;-1.356;2.0553;-0.0553;-0.5873;0.1459;0.0;-6.24;-40.92;12.96;247.76;-79.43;121.75;0.0;996.76;53.936;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;116053;2020-12-03 17:40:48:134
-0.9074;9.6346;0.2634;-0.8503;9.7697;-0.0232;-0.2128;-0.1016;0.3608;0.0522;-0.0576;0.0756;0.0;-7.44;-41.22;13.14;232.35;-85.02;91.56;0.0;996.76;50.504;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;116553;2020-12-03 17:40:48:634
-0.0287;9.467;-2.3943;-0.8916;9.729;-0.8499;-0.6336;0.6071;-0.9841;0.2672;-0.225;-0.074;0.0;-5.88;-39.06;17.94;280.28;-82.78;133.63;0.0;996.79;50.404;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;117053;2020-12-03 17:40:49:134
-1.5108;9.6848;-1.1301;-1.7347;9.5887;-1.1031;0.121;-0.4474;-0.4508;-0.4548;-0.2458;-0.1516;3.0;-1.86;-40.74;14.88;264.99;-77.59;128.88;0.0;996.84;53.76;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;117553;2020-12-03 17:40:49:634
0.6249;9.4765;0.3089;-1.6742;9.6624;-0.0741;2.2991;-0.1858;0.383;0.0602;0.7536;-0.2506;2.0;-3.12;-40.74;12.96;234.4;-80.16;92.53;0.0;996.74;54.022;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;118053;2020-12-03 17:40:50:134
-0.7111;9.8572;0.0168;-1.1035;9.714;-0.7681;0.0788;0.6747;0.67;0.1176;0.8605;0.0646;1.0;-7.2;-38.82;16.44;263.39;-82.12;124.84;0.0;996.79;49.329;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;118553;2020-12-03 17:40:50:634
-1.8771;9.4047;0.8308;-2.0473;9.5813;0.4218;0.1701;-0.1766;0.409;-0.2037;0.9674;0.2088;4.0;-6.84;-41.88;7.2;199.45;-77.65;81.68;0.0;996.8;57.99;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;119053;2020-12-03 17:40:51:134
0.6105;10.1829;0.0479;-0.912;9.7623;-0.1907;0.7803;-0.6951;0.2099;-0.0535;1.0694;0.1306;0.0;-10.56;-41.34;2.58;200.33;-84.55;101.81;0.0;996.8;56.35;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;119553;2020-12-03 17:40:51:634
-3.8308;9.5795;-0.6297;-0.5034;9.7838;-0.4405;-3.5094;-1.6648;0.5267;0.23;-1.3337;-0.2616;0.0;-7.5;-41.28;6.66;250.73;-86.09;131.19;0.0;996.78;54.675;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;120053;2020-12-03 17:40:52:134
-1.1301;10.0799;0.5435;-1.502;9.6743;-0.5674;0.5084;1.2891;1.154;0.1774;-0.2128;0.1013;0.0;-7.68;-40.14;14.16;244.71;-80.26;116.71;0.0;996.79;59.826;55.701355;13.169358;239.35;NaN;;;51.170967;;0 / 4;120553;2020-12-03 17:40:52:634
